,iteration,speed
828,828,"[0.1599998  0.15999845 0.15999875 0.15999888 0.15999998 0.15999986
 0.15999733 0.15999879 0.1599975  0.15999989]"
829,829,"[0.15999983 0.15999848 0.15999875 0.15999891 0.15999999 0.15999984
 0.15999734 0.15999876 0.15999753 0.15999989]"
830,830,"[0.15999985 0.15999851 0.15999876 0.15999895 0.15999999 0.15999982
 0.15999734 0.15999872 0.15999756 0.15999989]"
831,831,"[0.15999987 0.15999853 0.15999876 0.15999898 0.15999999 0.1599998
 0.15999735 0.15999868 0.15999759 0.15999989]"
832,832,"[0.15999989 0.15999856 0.15999876 0.15999901 0.16       0.15999978
 0.15999736 0.15999864 0.15999762 0.15999989]"
833,833,"[0.1599999  0.15999859 0.15999875 0.15999905 0.16       0.15999976
 0.15999737 0.1599986  0.15999765 0.15999989]"
834,834,"[0.15999992 0.15999862 0.15999875 0.15999908 0.16       0.15999973
 0.15999738 0.15999856 0.15999768 0.15999989]"
835,835,"[0.16000001 0.15999864 0.15999978 0.15999911 0.16       0.15999971
 0.1599974  0.15999852 0.15999771 0.15999989]"
836,836,"[0.15999899 0.15999867 0.15999988 0.15999914 0.16       0.15999968
 0.15999742 0.15999848 0.15999775 0.15999989]"
837,837,"[0.15999904 0.1599987  0.15999987 0.15999917 0.16       0.15999965
 0.15999744 0.15999844 0.15999778 0.1599999 ]"
838,838,"[0.1599991  0.15999873 0.15999986 0.1599992  0.16       0.15999963
 0.15999746 0.1599984  0.15999781 0.1599999 ]"
839,839,"[0.15999915 0.15999875 0.15999986 0.15999923 0.16       0.15999959
 0.15999748 0.15999836 0.15999784 0.1599999 ]"
840,840,"[0.15999921 0.15999878 0.15999985 0.15999925 0.16       0.15999956
 0.15999751 0.15999832 0.15999787 0.15999991]"
841,841,"[0.15999926 0.1599988  0.15999984 0.15999928 0.16       0.15999953
 0.15999754 0.15999827 0.1599979  0.15999991]"
842,842,"[0.1599993  0.15999883 0.15999984 0.15999931 0.16       0.1599995
 0.15999757 0.15999823 0.15999792 0.15999992]"
843,843,"[0.15999935 0.15999885 0.15999983 0.15999933 0.15999999 0.15999946
 0.1599976  0.15999819 0.15999795 0.15999992]"
844,844,"[0.15999939 0.15999888 0.15999982 0.15999946 0.15999999 0.15999943
 0.15999763 0.15999815 0.15999798 0.15999993]"
845,845,"[0.15999944 0.1599989  0.15999982 0.15999873 0.15999998 0.15999939
 0.15999767 0.15999811 0.159998   0.15999993]"
846,846,"[0.15999948 0.15999893 0.15999981 0.15999876 0.15999998 0.15999935
 0.1599977  0.15999807 0.15999802 0.15999994]"
847,847,"[0.15999951 0.15999895 0.1599998  0.15999879 0.15999998 0.15999931
 0.15999774 0.15999803 0.15999805 0.15999994]"
848,848,"[0.15999955 0.15999898 0.1599998  0.15999882 0.15999998 0.15999927
 0.15999778 0.15999799 0.15999807 0.15999995]"
849,849,"[0.15999958 0.159999   0.15999979 0.15999881 0.15999998 0.15999923
 0.15999782 0.15999795 0.15999808 0.15999995]"
850,850,"[0.15999962 0.15999902 0.15999978 0.15999872 0.15999998 0.1599992
 0.15999786 0.15999791 0.15999809 0.15999996]"
851,851,"[0.15999965 0.15999905 0.15999977 0.15999869 0.15999997 0.15999916
 0.15999791 0.15999787 0.15999812 0.15999996]"
852,852,"[0.15999968 0.15999907 0.15999977 0.15999866 0.15999997 0.15999912
 0.15999795 0.15999783 0.15999815 0.15999997]"
853,853,"[0.1599997  0.15999909 0.15999976 0.15999862 0.15999997 0.15999908
 0.15999799 0.1599978  0.15999819 0.15999998]"
854,854,"[0.15999973 0.15999911 0.15999975 0.15999859 0.15999997 0.15999904
 0.15999804 0.15999776 0.15999821 0.15999998]"
855,855,"[0.15999976 0.15999914 0.15999974 0.16000302 0.15999997 0.159999
 0.15999809 0.15999772 0.15999824 0.15999998]"
856,856,"[0.15999978 0.15999916 0.15999973 0.15999899 0.15999997 0.15999896
 0.15999813 0.15999769 0.15999826 0.15999993]"
857,857,"[0.1599998  0.15999918 0.15999973 0.15999897 0.15999997 0.15999892
 0.15999818 0.15999765 0.15999828 0.15999995]"
858,858,"[0.15999982 0.1599992  0.15999972 0.15999895 0.15999996 0.15999889
 0.15999823 0.15999762 0.1599983  0.15999997]"
859,859,"[0.15999984 0.15999922 0.15999971 0.15999893 0.15999996 0.15999885
 0.15999828 0.15999758 0.15999831 0.15999998]"
860,860,"[0.15999986 0.15999924 0.1599997  0.15999891 0.15999996 0.15999881
 0.15999833 0.15999755 0.15999832 0.15999999]"
861,861,"[0.15999987 0.15999926 0.15999969 0.15999889 0.15999996 0.15999878
 0.15999837 0.15999752 0.15999833 0.16      ]"
862,862,"[0.15999989 0.15999928 0.15999968 0.15999886 0.15999996 0.15999875
 0.15999842 0.15999749 0.15999833 0.16      ]"
863,863,"[0.1599999  0.1599993  0.15999967 0.15999884 0.15999996 0.15999872
 0.15999847 0.15999747 0.15999833 0.15999999]"
864,864,"[0.15999991 0.15999932 0.15999966 0.15999881 0.15999996 0.15999869
 0.15999852 0.15999744 0.15999833 0.15999998]"
865,865,"[0.15999993 0.15999934 0.15999964 0.15999878 0.15999996 0.15999866
 0.15999857 0.15999742 0.15999832 0.15999997]"
866,866,"[0.15999994 0.1600007  0.15999963 0.15999875 0.15999996 0.15999863
 0.1600014  0.15999782 0.15999831 0.15999994]"
867,867,"[0.15999997 0.15999924 0.15999962 0.15999872 0.15999996 0.1599986
 0.16000783 0.16000285 0.1599983  0.1600002 ]"
868,868,"[0.15999938 0.15999922 0.15999961 0.15999869 0.15999996 0.15999858
 0.15999999 0.15999916 0.15999829 0.1599977 ]"
869,869,"[0.15999943 0.15999919 0.1599996  0.15999866 0.15999996 0.15999855
 0.15999999 0.15999913 0.15999827 0.15999764]"
870,870,"[0.15999947 0.15999916 0.15999958 0.15999863 0.15999996 0.15999853
 0.15999999 0.15999909 0.15999825 0.1599976 ]"
871,871,"[0.15999951 0.15999913 0.15999957 0.15999859 0.15999996 0.15999851
 0.15999999 0.15999906 0.15999823 0.15999757]"
872,872,"[0.15999954 0.1599991  0.15999956 0.15999856 0.15999996 0.1599985
 0.15999999 0.15999902 0.15999821 0.15999756]"
873,873,"[0.15999958 0.15999907 0.15999954 0.15999852 0.15999996 0.15999848
 0.15999999 0.15999898 0.15999818 0.15999755]"
874,874,"[0.15999961 0.15999904 0.15999953 0.15999848 0.15999997 0.15999846
 0.15999999 0.15999894 0.15999815 0.15999755]"
875,875,"[0.15999964 0.15999901 0.15999952 0.15999844 0.15999997 0.15999845
 0.15999999 0.1599989  0.15999812 0.15999756]"
876,876,"[0.15999967 0.15999898 0.1599995  0.1599984  0.15999997 0.15999844
 0.16       0.15999886 0.15999809 0.15999756]"
877,877,"[0.1599997  0.15999894 0.15999952 0.15999836 0.15999997 0.16000223
 0.16       0.15999882 0.15999805 0.15999757]"
878,878,"[0.15999972 0.15999891 0.15999927 0.15999832 0.15999997 0.15999936
 0.16       0.15999877 0.15999802 0.15999758]"
879,879,"[0.15999975 0.15999887 0.15999925 0.15999828 0.15999997 0.15999936
 0.16       0.15999872 0.15999798 0.1599976 ]"
880,880,"[0.15999977 0.16002387 0.15999923 0.15999823 0.15999997 0.15999936
 0.16       0.15999867 0.15999794 0.1612855 ]"
881,881,"[0.15999979 0.15999956 0.15999921 0.15999819 0.15999997 0.15999936
 0.16       0.15999862 0.1599979  0.15999737]"
882,882,"[0.15999981 0.15999955 0.1599992  0.15999814 0.15999998 0.15999935
 0.16       0.15999857 0.15999786 0.15999735]"
883,883,"[0.15999983 0.15999953 0.15999918 0.1599981  0.15999998 0.15999935
 0.16       0.15999852 0.16000387 0.15999955]"
884,884,"[0.15999984 0.15999951 0.15999915 0.15999805 0.15999998 0.15999935
 0.16       0.15999847 0.15999896 0.15999977]"
885,885,"[0.15999986 0.1599995  0.15999913 0.15999801 0.15999998 0.15999934
 0.16       0.15999842 0.159999   0.1599998 ]"
886,886,"[0.15999987 0.15999948 0.15999911 0.15999796 0.15999998 0.15999934
 0.16       0.15999837 0.15999904 0.15999983]"
887,887,"[0.15999989 0.15999946 0.15999909 0.15999792 0.15999999 0.15999933
 0.16       0.15999832 0.15999909 0.15999986]"
888,888,"[0.15999986 0.15999944 0.15999907 0.15999788 0.15999999 0.15999933
 0.1600005  0.15999827 0.15999913 0.15999989]"
889,889,"[0.15999945 0.15999942 0.15999904 0.15999783 0.15999999 0.15999932
 0.1599991  0.15999822 0.15999918 0.15999992]"
890,890,"[0.15999949 0.1599994  0.15999902 0.15999779 0.15999999 0.15999932
 0.15999916 0.15999817 0.15999922 0.15999994]"
891,891,"[0.15999952 0.15999938 0.15999899 0.15999775 0.15999999 0.15999931
 0.15999922 0.15999812 0.15999927 0.15999996]"
892,892,"[0.15999955 0.15999936 0.15999897 0.15999771 0.15999999 0.1599993
 0.15999927 0.15999808 0.15999932 0.15999997]"
893,893,"[0.15999944 0.15999934 0.15999894 0.15999767 0.16       0.15999929
 0.15999932 0.15999804 0.15999937 0.1600004 ]"
894,894,"[0.15999736 0.15999931 0.15999892 0.15999763 0.16       0.15999929
 0.15999937 0.159998   0.15999942 0.15999936]"
895,895,"[0.15999736 0.15999929 0.15999889 0.1599976  0.16       0.15999928
 0.15999942 0.15999796 0.15999948 0.15999928]"
896,896,"[0.15999736 0.15999927 0.15999886 0.15999756 0.16       0.15999927
 0.15999947 0.15999793 0.15999953 0.15999921]"
897,897,"[0.15999736 0.15999924 0.15999884 0.15999753 0.16       0.15999925
 0.15999951 0.1599979  0.15999958 0.15999913]"
898,898,"[0.15999736 0.15999922 0.15999881 0.1599975  0.16       0.15999924
 0.15999955 0.15999788 0.15999964 0.15999905]"
899,899,"[0.15999736 0.15999919 0.15999878 0.15999748 0.16       0.15999923
 0.15999959 0.15999786 0.15999969 0.15999897]"
900,900,"[0.15999735 0.15999916 0.15999875 0.15999745 0.16       0.15999922
 0.15999963 0.15999786 0.15999975 0.1599989 ]"
901,901,"[0.15999735 0.15999914 0.15999872 0.15999743 0.16       0.1599992
 0.15999967 0.15999786 0.1599998  0.15999882]"
902,902,"[0.15999735 0.15999911 0.1599987  0.15999741 0.16       0.15999919
 0.1599997  0.15999788 0.15999984 0.15999874]"
903,903,"[0.15999735 0.15999908 0.15999867 0.15999739 0.16       0.15999917
 0.15999974 0.15999791 0.15999989 0.15999867]"
904,904,"[0.15999734 0.15999905 0.15999864 0.15999737 0.16       0.15999916
 0.15999977 0.15999798 0.15999993 0.15999859]"
905,905,"[0.15999734 0.15999902 0.15999861 0.15999736 0.16       0.15999914
 0.1599998  0.1599981  0.15999996 0.15999852]"
906,906,"[0.15999734 0.15999899 0.15999858 0.15999735 0.16       0.15999912
 0.15999982 0.15999829 0.15999998 0.15999845]"
907,907,"[0.15999734 0.15999896 0.15999855 0.15999734 0.16       0.1599991
 0.15999985 0.15999863 0.16       0.15999838]"
908,908,"[0.15999734 0.15999893 0.15999852 0.15999734 0.16       0.15999908
 0.15999987 0.15999916 0.16       0.15999831]"
909,909,"[0.15999734 0.1599989  0.15999849 0.15999733 0.16       0.15999906
 0.15999989 0.1599998  0.15999999 0.15999825]"
910,910,"[0.15999734 0.15999887 0.15999846 0.15999733 0.16       0.15999904
 0.15999991 0.15999994 0.15999996 0.15999819]"
911,911,"[0.15999734 0.15999884 0.15999843 0.15999734 0.16000875 0.15999902
 0.15999992 0.15999932 0.15999991 0.15999812]"
912,912,"[0.15999734 0.1599988  0.1599984  0.15999734 0.15999997 0.15999899
 0.15999994 0.15999856 0.15999984 0.15999807]"
913,913,"[0.15999734 0.15999877 0.15999836 0.15999735 0.15999998 0.15999897
 0.15999995 0.15999803 0.15999974 0.15999801]"
914,914,"[0.15999734 0.15999873 0.15999833 0.15999736 0.15999999 0.15999894
 0.15999996 0.15999771 0.15999963 0.15999795]"
915,915,"[0.15999734 0.1599987  0.1599983  0.15999737 0.15999999 0.15999892
 0.15999997 0.15999753 0.15999949 0.1599979 ]"
916,916,"[0.15999734 0.15999866 0.15999827 0.15999739 0.15999999 0.15999889
 0.15999998 0.15999742 0.15999932 0.15999785]"
917,917,"[0.15999734 0.15999863 0.15999824 0.15999741 0.15999999 0.15999886
 0.15999999 0.15999736 0.15999914 0.15999781]"
918,918,"[0.15999734 0.15999859 0.15999821 0.15999743 0.15999999 0.15999883
 0.15999999 0.15999734 0.15999893 0.15999776]"
919,919,"[0.15999734 0.15999856 0.15999818 0.15999746 0.15999999 0.1599988
 0.16       0.15999734 0.1599987  0.15999772]"
920,920,"[0.15999734 0.15999852 0.15999815 0.15999748 0.15999999 0.15999877
 0.16       0.15999735 0.15999846 0.15999768]"
921,921,"[0.15999734 0.15999848 0.15999812 0.15999751 0.15999999 0.15999874
 0.16       0.15999738 0.15999822 0.15999764]"
922,922,"[0.15999734 0.15999844 0.1599981  0.15999746 0.15999999 0.15999873
 0.16       0.15999742 0.15999798 0.15999761]"
923,923,"[0.15999734 0.15999841 0.15999807 0.15999734 0.15999999 0.15999872
 0.16       0.15999747 0.15999776 0.15999758]"
924,924,"[0.15999739 0.15999837 0.15999804 0.15999735 0.16       0.15999869
 0.16       0.15999753 0.15999757 0.15999755]"
925,925,"[0.1599981  0.15999833 0.15999801 0.15999737 0.15999789 0.15999865
 0.15999999 0.1599976  0.15999743 0.15999752]"
926,926,"[0.15999806 0.15999829 0.15999798 0.15999738 0.15999757 0.15999861
 0.15999999 0.15999767 0.15999735 0.15999749]"
927,927,"[0.15999803 0.15999825 0.15999795 0.1599974  0.15999737 0.15999857
 0.15999998 0.15999775 0.15999734 0.15999747]"
928,928,"[0.159998   0.15999822 0.15999793 0.15999743 0.15999736 0.15999853
 0.15999997 0.15999784 0.15999742 0.15999745]"
929,929,"[0.15999796 0.15999818 0.1599979  0.15999746 0.15999755 0.15999849
 0.15999997 0.15999792 0.15999758 0.15999743]"
930,930,"[0.15999797 0.15999814 0.15999788 0.15999749 0.1599979  0.15999845
 0.15999996 0.15999802 0.15999819 0.15999741]"
931,931,"[0.15999824 0.1599981  0.15999785 0.15999752 0.15999831 0.15999841
 0.15999995 0.15999811 0.15999984 0.1599974 ]"
932,932,"[0.1599982  0.15999806 0.15999782 0.15999756 0.1599987  0.15999837
 0.15999994 0.1599982  0.15999985 0.15999738]"
933,933,"[0.15999816 0.15999803 0.1599978  0.15999759 0.15999903 0.15999833
 0.15999993 0.1599983  0.15999986 0.15999737]"
934,934,"[0.15999812 0.15999799 0.15999778 0.15999764 0.1599993  0.15999829
 0.15999992 0.15999839 0.15999987 0.15999736]"
935,935,"[0.15999808 0.15999795 0.15999775 0.15999768 0.1599995  0.15999825
 0.15999991 0.15999848 0.15999989 0.15999735]"
936,936,"[0.15999804 0.15999792 0.15999773 0.15999773 0.15999965 0.1599982
 0.1599999  0.15999857 0.1599999  0.15999735]"
937,937,"[0.159998   0.15999788 0.15999771 0.15999778 0.15999976 0.15999816
 0.15999989 0.15999866 0.15999992 0.15999734]"
938,938,"[0.15999796 0.15999784 0.15999769 0.15999783 0.15999984 0.15999812
 0.15999988 0.15999875 0.15999994 0.15999734]"
939,939,"[0.15999792 0.15999781 0.15999766 0.15999788 0.15999989 0.15999808
 0.15999987 0.15999883 0.15999996 0.15999733]"
940,940,"[0.15999788 0.15999778 0.15999764 0.15999793 0.15999993 0.15999804
 0.15999986 0.15999891 0.15999997 0.15999733]"
941,941,"[0.15999784 0.15999774 0.15999762 0.15999798 0.15999996 0.159998
 0.15999985 0.15999899 0.15999999 0.15999733]"
942,942,"[0.1599978  0.15999771 0.1599976  0.15999804 0.15999998 0.15999796
 0.15999984 0.15999906 0.16       0.15999733]"
943,943,"[0.15999777 0.15999768 0.15999759 0.1599981  0.15999999 0.15999792
 0.15999982 0.15999913 0.16       0.15999734]"
944,944,"[0.15999773 0.15999765 0.15999757 0.15999815 0.15999999 0.15999788
 0.15999981 0.1599992  0.16       0.15999734]"
945,945,"[0.15999769 0.15999762 0.15999755 0.15999821 0.16       0.15999784
 0.1599998  0.15999926 0.15999999 0.15999734]"
946,946,"[0.15999766 0.15999759 0.15999753 0.15999827 0.16       0.1599978
 0.15999979 0.15999932 0.15999998 0.15999735]"
947,947,"[0.15999763 0.15999757 0.15999752 0.15999833 0.16       0.15999777
 0.15999978 0.15999938 0.15999996 0.15999735]"
948,948,"[0.15999759 0.15999754 0.1599975  0.15999838 0.16       0.15999773
 0.15999977 0.15999943 0.15999993 0.15999736]"
949,949,"[0.15999756 0.15999752 0.15999748 0.15999844 0.16       0.1599977
 0.15999976 0.15999948 0.1599999  0.15999737]"
950,950,"[0.15999753 0.15999749 0.15999747 0.1599985  0.15999999 0.15999766
 0.15999975 0.15999952 0.15999986 0.15999737]"
951,951,"[0.15999751 0.15999747 0.15999746 0.15999855 0.15999999 0.15999763
 0.15999975 0.15999956 0.15999982 0.15999738]"
952,952,"[0.15999748 0.15999745 0.15999744 0.15999861 0.15999999 0.1599976
 0.15999974 0.1599996  0.15999977 0.15999739]"
953,953,"[0.15999746 0.15999743 0.15999743 0.15999866 0.15999998 0.15999757
 0.15999973 0.15999964 0.15999972 0.1599974 ]"
954,954,"[0.15999743 0.15999742 0.15999742 0.15999872 0.15999998 0.15999754
 0.15999972 0.15999967 0.15999967 0.15999741]"
955,955,"[0.15999741 0.1599974  0.15999755 0.15999877 0.15999998 0.15999751
 0.15999971 0.15999957 0.15999962 0.15999741]"
956,956,"[0.1599974  0.15999739 0.15999768 0.15999882 0.15999997 0.15999749
 0.1599997  0.1599989  0.15999956 0.15999742]"
957,957,"[0.15999738 0.15999737 0.15999766 0.15999887 0.15999997 0.15999746
 0.1599997  0.15999896 0.15999951 0.15999743]"
958,958,"[0.15999737 0.15999736 0.15999763 0.15999892 0.16026355 0.15999744
 0.16011181 0.15999903 0.15999945 0.15999744]"
959,959,"[0.15999735 0.15999735 0.15999761 0.15999897 0.15999742 0.15999742
 0.15999781 0.15999909 0.1599994  0.15999745]"
960,960,"[0.15999735 0.15999735 0.15999759 0.15999902 0.15999744 0.1599974
 0.15999784 0.15999915 0.15999934 0.15999745]"
961,961,"[0.15999734 0.15999734 0.15999757 0.15999906 0.15999747 0.15999739
 0.15999787 0.1599992  0.15999929 0.15999746]"
962,962,"[0.15999733 0.15999734 0.15999755 0.1599991  0.15999749 0.15999737
 0.1599979  0.15999926 0.15999924 0.15999746]"
963,963,"[0.15999733 0.15999733 0.15999753 0.15999915 0.15999752 0.15999736
 0.15999793 0.15999931 0.15999919 0.15999747]"
964,964,"[0.15999733 0.15999733 0.15999751 0.15999919 0.15999755 0.15999735
 0.15999796 0.15999935 0.15999914 0.15999748]"
965,965,"[0.15999734 0.15999733 0.15999749 0.15999923 0.15999758 0.15999734
 0.15999799 0.1599994  0.15999909 0.15999748]"
966,966,"[0.15999734 0.15999734 0.15999747 0.15999927 0.15999761 0.15999734
 0.15999802 0.15999944 0.15999904 0.15999748]"
967,967,"[0.15999735 0.15999734 0.15999746 0.1599993  0.15999764 0.15999733
 0.15999806 0.15999948 0.15999899 0.15999749]"
968,968,"[0.15999736 0.15999735 0.15999744 0.15999934 0.15999768 0.15999733
 0.15999809 0.15999952 0.15999895 0.15999749]"
969,969,"[0.15999738 0.15999735 0.15999743 0.15999937 0.15999771 0.15999733
 0.15999812 0.15999955 0.15999891 0.15999749]"
970,970,"[0.15999741 0.15999736 0.15999741 0.1599994  0.15999774 0.15999734
 0.15999815 0.15999959 0.15999886 0.15999749]"
971,971,"[0.15999747 0.15999738 0.1599974  0.15999944 0.15999778 0.15999734
 0.15999819 0.15999962 0.15999882 0.1599975 ]"
972,972,"[0.15999749 0.15999751 0.15999739 0.15999947 0.15999781 0.15999735
 0.15999834 0.15999965 0.15999878 0.1599975 ]"
973,973,"[0.15999752 0.15999751 0.15999738 0.15999949 0.15999784 0.15999736
 0.15999752 0.15999967 0.15999874 0.15999751]"
974,974,"[0.15999756 0.15999753 0.15999737 0.15999952 0.15999788 0.15999737
 0.15999755 0.1599997  0.1599987  0.15999752]"
975,975,"[0.15999759 0.15999755 0.15999736 0.15999955 0.15999791 0.15999739
 0.15999758 0.15999972 0.15999867 0.15999753]"
976,976,"[0.15999762 0.15999758 0.15999735 0.15999957 0.15999795 0.15999741
 0.15999761 0.15999975 0.15999863 0.15999754]"
977,977,"[0.15999766 0.1599976  0.15999735 0.1599996  0.15999798 0.15999743
 0.15999764 0.15999977 0.1599986  0.15999756]"
978,978,"[0.1599977  0.15999763 0.15999734 0.15999962 0.15999801 0.15999745
 0.15999767 0.15999979 0.15999856 0.15999757]"
979,979,"[0.15999774 0.15999765 0.15999734 0.15999964 0.15999804 0.15999747
 0.1599977  0.15999981 0.15999853 0.15999758]"
980,980,"[0.15999778 0.15999768 0.15999733 0.15999952 0.15999808 0.1599975
 0.15999773 0.15999982 0.1599985  0.15999848]"
981,981,"[0.15999783 0.15999771 0.15999733 0.15999906 0.15999811 0.15999753
 0.15999777 0.15999984 0.15999846 0.15999904]"
982,982,"[0.15999787 0.15999774 0.15999733 0.1599991  0.15999814 0.15999756
 0.1599978  0.15999986 0.15999843 0.1599991 ]"
983,983,"[0.15999792 0.15999777 0.15999733 0.15999914 0.15999817 0.15999759
 0.15999784 0.15999987 0.1599984  0.15999915]"
984,984,"[0.15999796 0.15999781 0.15999734 0.15999918 0.1599982  0.15999763
 0.15999788 0.15999988 0.15999837 0.1599992 ]"
985,985,"[0.15999801 0.15999784 0.15999734 0.15999922 0.15999823 0.15999766
 0.15999791 0.15999989 0.15999834 0.15999925]"
986,986,"[0.15999806 0.15999788 0.15999735 0.15999925 0.15999826 0.1599977
 0.15999795 0.15999991 0.15999831 0.15999929]"
987,987,"[0.1599981  0.15999791 0.15999735 0.15999928 0.15999829 0.15999774
 0.15999799 0.15999992 0.15999828 0.15999932]"
988,988,"[0.15999815 0.15999795 0.15999736 0.15999932 0.15999832 0.15999761
 0.15999803 0.16000039 0.15999825 0.15999936]"
989,989,"[0.1599982  0.15999799 0.15999737 0.15999935 0.15999835 0.15999735
 0.15999807 0.15999972 0.15999823 0.15999939]"
990,990,"[0.15999825 0.15999803 0.15999738 0.15999938 0.15999837 0.15999736
 0.15999811 0.15999971 0.1599982  0.15999942]"
991,991,"[0.1599983  0.15999807 0.15999739 0.1599994  0.1599984  0.15999737
 0.15999815 0.15999971 0.15999817 0.15999944]"
992,992,"[0.15999835 0.15999811 0.15999741 0.15999943 0.15999843 0.15999739
 0.15999819 0.15999971 0.15999814 0.15999946]"
993,993,"[0.1599984  0.15999816 0.15999742 0.15999946 0.15999845 0.1599974
 0.15999824 0.1599997  0.15999812 0.15999948]"
994,994,"[0.16000576 0.1599982  0.15999744 0.15999948 0.15999848 0.15999742
 0.15999828 0.1599997  0.15999809 0.16014748]"
995,995,"[0.1599978  0.15999825 0.15999745 0.15999961 0.1599985  0.15999747
 0.15999832 0.15999969 0.15999806 0.15999988]"
996,996,"[0.15999785 0.1599983  0.15999747 0.15999883 0.15999853 0.15999734
 0.15999836 0.15999969 0.15999804 0.15999987]"
997,997,"[0.15999789 0.15999834 0.15999749 0.15999879 0.15999855 0.15999735
 0.1599984  0.15999969 0.15999801 0.15999986]"
998,998,"[0.15999793 0.15999839 0.15999751 0.15999922 0.15999858 0.15999733
 0.15999845 0.15999968 0.15999799 0.15999986]"
999,999,"[0.15999798 0.15999844 0.15999753 0.15999925 0.1599986  0.15999734
 0.15999849 0.15999968 0.15999796 0.15999985]"
1000,1000,"[0.15999802 0.15999849 0.15999756 0.15999928 0.15999862 0.15999734
 0.15999853 0.15999968 0.15999794 0.15999984]"
1001,1001,"[0.15999806 0.15999854 0.15999758 0.1599993  0.15999865 0.15999735
 0.15999857 0.15999967 0.15999791 0.15999984]"
1002,1002,"[0.15999811 0.15999859 0.15999761 0.15999933 0.15999867 0.15999737
 0.15999861 0.15999967 0.15999789 0.15999983]"
1003,1003,"[0.15999815 0.15999864 0.15999763 0.15999935 0.15999869 0.15999738
 0.15999865 0.15999966 0.15999786 0.15999982]"
1004,1004,"[0.16000571 0.15999869 0.15999766 0.15999937 0.15999871 0.15999738
 0.15999869 0.15999966 0.15999784 0.15999981]"
1005,1005,"[0.15999748 0.15999874 0.15999769 0.15999939 0.15999873 0.15999735
 0.15999874 0.15999965 0.15999782 0.1599998 ]"
1006,1006,"[0.15999751 0.15999878 0.15999772 0.15999941 0.15999875 0.15999734
 0.15999878 0.15999965 0.15999779 0.15999979]"
1007,1007,"[0.15999753 0.15999883 0.15999775 0.15999943 0.15999878 0.15999734
 0.15999881 0.15999965 0.15999777 0.15999977]"
1008,1008,"[0.15999756 0.15999888 0.15999778 0.15999945 0.1599988  0.15999733
 0.15999885 0.15999964 0.15999775 0.15999976]"
1009,1009,"[0.15999758 0.15999893 0.15999781 0.15999946 0.15999882 0.15999733
 0.15999889 0.15999964 0.15999773 0.15999975]"
1010,1010,"[0.15999761 0.15999898 0.15999785 0.15999948 0.15999884 0.15999734
 0.15999893 0.15999963 0.1599977  0.15999973]"
1011,1011,"[0.15999764 0.16000118 0.15999788 0.15999949 0.16000162 0.15999734
 0.15999897 0.15999963 0.15999768 0.15999972]"
1012,1012,"[0.15999767 0.15999962 0.15999791 0.1599995  0.15999737 0.15999735
 0.15999901 0.15999962 0.15999766 0.1599997 ]"
1013,1013,"[0.15999769 0.15999964 0.15999795 0.15999952 0.15999739 0.15999736
 0.15999904 0.15999962 0.15999764 0.15999969]"
1014,1014,"[0.15999772 0.15999967 0.15999798 0.15999953 0.1599974  0.15999737
 0.15999908 0.15999961 0.15999762 0.15999967]"
1015,1015,"[0.15999775 0.1599997  0.15999802 0.15999954 0.15999742 0.15999739
 0.15999912 0.15999961 0.1599976  0.15999965]"
1016,1016,"[0.15999779 0.15999972 0.15999805 0.15999955 0.15999743 0.15999741
 0.15999915 0.1599996  0.15999758 0.15999963]"
1017,1017,"[0.15999782 0.15999974 0.15999809 0.16063192 0.15999745 0.15999743
 0.15999919 0.16005086 0.15999756 0.15999961]"
1018,1018,"[0.15999785 0.15999976 0.15999812 0.15999761 0.15999748 0.15999745
 0.15999922 0.15999839 0.15999754 0.15999959]"
1019,1019,"[0.15999788 0.16000012 0.15999816 0.15999761 0.1599975  0.15999748
 0.15999925 0.15999839 0.15999762 0.15999957]"
1020,1020,"[0.15999791 0.15999999 0.1599982  0.15999762 0.15999752 0.15999751
 0.15999929 0.15999839 0.1599977  0.15999954]"
1021,1021,"[0.15999794 0.15999999 0.15999823 0.15999762 0.15999755 0.15999754
 0.15999932 0.15999839 0.15999768 0.15999952]"
1022,1022,"[0.15999797 0.15999999 0.15999827 0.15999763 0.15999757 0.15999758
 0.15999936 0.15999839 0.15999766 0.1599995 ]"
1023,1023,"[0.159998   0.15999999 0.1599978  0.15999764 0.15999764 0.15999739
 0.15999973 0.15999839 0.15999763 0.15999947]"
1024,1024,"[0.15999803 0.15999999 0.15999756 0.15999764 0.15999807 0.15999735
 0.15999751 0.15999839 0.15999761 0.15999944]"
1025,1025,"[0.15999806 0.15999999 0.15999759 0.15999766 0.15999802 0.15999735
 0.15999752 0.15999839 0.15999759 0.15999942]"
1026,1026,"[0.15999808 0.15999999 0.15999761 0.15999767 0.15999797 0.15999734
 0.15999753 0.1599984  0.15999757 0.15999939]"
1027,1027,"[0.15999811 0.15999999 0.15999764 0.15999768 0.15999792 0.15999734
 0.15999754 0.1599984  0.15999755 0.15999936]"
1028,1028,"[0.15999814 0.15999998 0.15999766 0.1599977  0.15999787 0.15999733
 0.15999755 0.1599984  0.15999753 0.15999933]"
1029,1029,"[0.15999817 0.15999998 0.15999769 0.15999772 0.15999782 0.15999733
 0.15999756 0.1599984  0.15999751 0.1599993 ]"
1030,1030,"[0.15999819 0.15999998 0.15999772 0.15999774 0.15999778 0.15999733
 0.15999758 0.1599984  0.15999749 0.15999927]"
