,iteration,speed
408,408,"[0.15999984 0.15999982 0.15999919 0.15999854 0.15999995 0.15999804
 0.15999741 0.15999799 0.16       0.15999993]"
409,409,"[0.15999985 0.15999983 0.15999919 0.15999854 0.15999997 0.15999801
 0.15999742 0.159998   0.16       0.15999993]"
410,410,"[0.15999986 0.15999983 0.15999918 0.15999854 0.15999998 0.15999798
 0.15999743 0.15999802 0.16       0.15999992]"
411,411,"[0.15999987 0.15999984 0.15999917 0.15999854 0.15999998 0.15999795
 0.15999745 0.15999804 0.16       0.15999992]"
412,412,"[0.15999988 0.15999984 0.15999917 0.1599982  0.16000051 0.15999792
 0.15999746 0.15999806 0.15999999 0.15999992]"
413,413,"[0.15999989 0.15999985 0.15999916 0.15999749 0.1599984  0.15999789
 0.15999747 0.15999808 0.15999999 0.15999992]"
414,414,"[0.1599999  0.15999985 0.15999916 0.1599975  0.15999847 0.15999786
 0.15999749 0.1599981  0.15999999 0.15999991]"
415,415,"[0.15999991 0.15999986 0.15999916 0.161302   0.15999853 0.15999783
 0.1599975  0.15999812 0.16013539 0.15999991]"
416,416,"[0.15999992 0.15999986 0.15999915 0.1599974  0.15999822 0.1599978
 0.15999752 0.15999892 0.15999882 0.15999991]"
417,417,"[0.15999993 0.15999987 0.16000142 0.15999738 0.15999735 0.15999776
 0.15999753 0.16003219 0.15999886 0.1599999 ]"
418,418,"[0.15999994 0.15999987 0.15999798 0.15999736 0.15999737 0.15999773
 0.15999755 0.15999942 0.1599989  0.1599999 ]"
419,419,"[0.15999995 0.15999987 0.15999799 0.15999735 0.15999738 0.1599977
 0.15999756 0.15999942 0.15999894 0.1599999 ]"
420,420,"[0.15999996 0.16000025 0.15999799 0.15999734 0.15999847 0.15999766
 0.15999758 0.15999941 0.15999897 0.1599999 ]"
421,421,"[0.15999996 0.1600197  0.15999787 0.15999734 0.15999901 0.15999763
 0.15999759 0.15999941 0.15999901 0.15999989]"
422,422,"[0.15999997 0.15999756 0.15999771 0.15999733 0.15999899 0.1599976
 0.15999761 0.1599994  0.15999904 0.15999989]"
423,423,"[0.15999998 0.15999752 0.15999768 0.15999733 0.15999898 0.15999757
 0.15999762 0.1599994  0.15999907 0.15999989]"
424,424,"[0.15999998 0.15999749 0.15999766 0.15999734 0.15999896 0.15999754
 0.15999764 0.15999939 0.1599991  0.15999989]"
425,425,"[0.15999999 0.15999746 0.15999763 0.15999734 0.15999895 0.15999752
 0.15999766 0.15999939 0.15999913 0.15999989]"
426,426,"[0.15999999 0.15999744 0.1599976  0.15999735 0.15999893 0.15999749
 0.15999767 0.15999938 0.15999916 0.15999989]"
427,427,"[0.16       0.15999741 0.15999758 0.15999737 0.15999892 0.15999747
 0.15999769 0.15999937 0.15999918 0.15999988]"
428,428,"[0.16       0.15999739 0.15999755 0.15999738 0.15999891 0.15999745
 0.1599977  0.15999937 0.15999921 0.15999988]"
429,429,"[0.16       0.15999738 0.15999753 0.1599974  0.1599989  0.16000773
 0.16000479 0.15999936 0.1600564  0.15999988]"
430,430,"[0.16       0.15999736 0.15999751 0.15999742 0.15999889 0.15999937
 0.15999923 0.15999935 0.15999851 0.15999988]"
431,431,"[0.16000075 0.15999735 0.15999749 0.15999744 0.15999888 0.15999938
 0.15999921 0.15999935 0.15999863 0.15999988]"
432,432,"[0.159998   0.15999734 0.15999747 0.15999746 0.15999887 0.15999939
 0.15999919 0.15999934 0.15999877 0.15999988]"
433,433,"[0.15999798 0.15999734 0.15999745 0.15999749 0.15999886 0.1599994
 0.15999917 0.15999933 0.15999873 0.15999988]"
434,434,"[0.15999797 0.15999733 0.15999743 0.15999751 0.15999885 0.1599994
 0.15999914 0.15999933 0.15999869 0.15999988]"
435,435,"[0.15999795 0.15999733 0.15999742 0.15999754 0.15999885 0.1599994
 0.15999912 0.15999932 0.15999866 0.15999988]"
436,436,"[0.15999794 0.15999734 0.1599974  0.15999757 0.15999884 0.1599994
 0.15999909 0.15999931 0.15999863 0.15999988]"
437,437,"[0.15999794 0.15999735 0.15999739 0.15999759 0.15999884 0.1599994
 0.15999907 0.15999931 0.15999859 0.15999988]"
438,438,"[0.15999793 0.15999736 0.15999738 0.15999762 0.15999883 0.1599994
 0.15999904 0.1599993  0.15999856 0.15999988]"
439,439,"[0.15999792 0.15999738 0.15999737 0.15999765 0.15999883 0.15999939
 0.15999901 0.1599993  0.15999852 0.15999988]"
440,440,"[0.15999792 0.1599974  0.15999736 0.15999768 0.15999883 0.15999939
 0.15999897 0.1599993  0.15999849 0.15999989]"
441,441,"[0.15999792 0.15999742 0.15999735 0.15999771 0.15999883 0.15999938
 0.15999894 0.15999929 0.15999846 0.15999989]"
442,442,"[0.15999792 0.15999745 0.15999735 0.15999774 0.15999883 0.15999937
 0.15999891 0.15999929 0.15999842 0.15999989]"
443,443,"[0.15999792 0.15999749 0.15999734 0.15999777 0.15999883 0.15999936
 0.15999887 0.15999929 0.15999839 0.15999989]"
444,444,"[0.15999792 0.15999752 0.15999734 0.1599978  0.15999883 0.15999935
 0.15999883 0.15999928 0.15999836 0.1599999 ]"
445,445,"[0.15999793 0.15999757 0.15999734 0.15999783 0.15999884 0.15999934
 0.15999879 0.15999928 0.15999833 0.1599999 ]"
446,446,"[0.15999793 0.15999761 0.15999733 0.15999786 0.15999884 0.15999933
 0.15999875 0.15999928 0.1599983  0.1599999 ]"
447,447,"[0.15999794 0.15999766 0.15999733 0.15999789 0.15999884 0.15999932
 0.15999871 0.15999928 0.15999826 0.15999991]"
448,448,"[0.15999795 0.15999772 0.15999733 0.15999791 0.15999885 0.15999931
 0.15999867 0.15999928 0.15999823 0.15999991]"
449,449,"[0.15999796 0.15999778 0.15999733 0.15999794 0.15999886 0.15999929
 0.15999862 0.15999928 0.1599982  0.15999992]"
450,450,"[0.15999797 0.15999784 0.15999734 0.15999797 0.15999886 0.15999928
 0.15999857 0.15999928 0.15999818 0.15999992]"
451,451,"[0.15999798 0.15999791 0.15999734 0.15999799 0.15999887 0.15999926
 0.15999853 0.15999928 0.15999815 0.15999993]"
452,452,"[0.159998   0.15999875 0.15999734 0.15999801 0.15999888 0.15999925
 0.15999848 0.15999928 0.15999812 0.16000014]"
453,453,"[0.15999801 0.15999916 0.15999735 0.15999804 0.15999888 0.15999923
 0.15999843 0.15999928 0.15999809 0.15999841]"
454,454,"[0.15999803 0.15999912 0.15999736 0.15999806 0.15999889 0.15999921
 0.15999837 0.15999929 0.15999806 0.15999844]"
455,455,"[0.15999805 0.15999908 0.15999736 0.15999808 0.1599989  0.1599992
 0.15999832 0.15999929 0.15999804 0.15999848]"
456,456,"[0.15999807 0.15999904 0.15999737 0.1599981  0.15999891 0.15999918
 0.15999827 0.15999929 0.15999801 0.15999852]"
457,457,"[0.15999809 0.15999899 0.15999738 0.15999812 0.15999892 0.15999916
 0.15999821 0.1599993  0.15999798 0.15999856]"
458,458,"[0.15999811 0.15999894 0.15999739 0.15999814 0.15999892 0.15999914
 0.15999816 0.1599993  0.15999796 0.1599986 ]"
459,459,"[0.15999813 0.15999888 0.1599974  0.15999816 0.15999893 0.15999912
 0.1599981  0.15999931 0.15999793 0.15999864]"
460,460,"[0.15999815 0.15999882 0.15999741 0.15999818 0.15999894 0.1599991
 0.15999804 0.15999931 0.15999791 0.15999868]"
461,461,"[0.15999818 0.15999874 0.15999742 0.15999819 0.15999895 0.15999907
 0.15999799 0.15999932 0.15999789 0.15999872]"
462,462,"[0.1599982  0.15999866 0.15999743 0.15999821 0.15999895 0.15999905
 0.15999793 0.15999933 0.15999786 0.15999875]"
463,463,"[0.15999823 0.15999856 0.15999744 0.15999822 0.15999896 0.15999902
 0.15999788 0.15999933 0.15999784 0.15999879]"
464,464,"[0.15999826 0.15999822 0.15999745 0.15999824 0.15999897 0.159999
 0.15999782 0.15999934 0.15999782 0.15999843]"
465,465,"[0.15999828 0.15999774 0.15999746 0.15999825 0.15999897 0.15999897
 0.15999777 0.15999935 0.1599978  0.15999733]"
466,466,"[0.15999831 0.15999769 0.15999747 0.15999826 0.15999897 0.15999894
 0.15999771 0.15999936 0.15999778 0.15999733]"
467,467,"[0.15999834 0.15999764 0.15999749 0.15999827 0.15999898 0.15999891
 0.1599985  0.15999909 0.15999776 0.15999734]"
468,468,"[0.15999837 0.1599976  0.1599975  0.15999828 0.15999898 0.15999888
 0.15999895 0.15999772 0.15999774 0.15999734]"
469,469,"[0.1599984  0.15999755 0.15999751 0.15999829 0.15999898 0.16000307
 0.15999892 0.15999924 0.15999772 0.15999734]"
470,470,"[0.15999842 0.15999751 0.15999753 0.1599983  0.15999898 0.15999965
 0.15999889 0.1599984  0.1599977  0.15999734]"
471,471,"[0.15999845 0.15999747 0.15999754 0.1599983  0.15999898 0.15999964
 0.15999886 0.15999839 0.15999768 0.15999734]"
472,472,"[0.15999848 0.15999743 0.15999755 0.15999831 0.15999897 0.15999962
 0.15999883 0.15999838 0.15999767 0.15999734]"
473,473,"[0.15999851 0.1599974  0.15999757 0.15999831 0.15999897 0.1599996
 0.15999879 0.15999837 0.15999765 0.15999734]"
474,474,"[0.15999854 0.15999738 0.15999758 0.15999832 0.15999896 0.15999958
 0.15999876 0.15999836 0.15999764 0.15999735]"
475,475,"[0.15999857 0.15999736 0.15999759 0.15999832 0.15999896 0.15999956
 0.15999873 0.15999835 0.15999762 0.15999735]"
476,476,"[0.1599986  0.15999734 0.1599976  0.15999832 0.15999895 0.15999953
 0.15999869 0.15999834 0.15999761 0.15999735]"
477,477,"[0.15999863 0.15999733 0.15999762 0.15999833 0.15999894 0.15999951
 0.15999866 0.15999834 0.15999759 0.15999735]"
478,478,"[0.15999866 0.15999733 0.15999763 0.15999833 0.15999892 0.15999948
 0.15999862 0.15999833 0.15999758 0.15999735]"
479,479,"[0.15999869 0.15999734 0.15999764 0.15999833 0.15999891 0.15999945
 0.15999859 0.15999833 0.15999757 0.15999734]"
480,480,"[0.15999872 0.15999736 0.15999765 0.15999833 0.15999889 0.15999942
 0.15999855 0.15999833 0.15999756 0.15999734]"
481,481,"[0.15999875 0.15999738 0.15999766 0.15999833 0.15999888 0.15999939
 0.15999852 0.15999832 0.15999755 0.15999734]"
482,482,"[0.15999878 0.15999741 0.15999767 0.15999832 0.15999886 0.15999935
 0.15999848 0.15999832 0.15999754 0.15999734]"
483,483,"[0.15999881 0.15999745 0.15999768 0.15999832 0.15999883 0.15999931
 0.15999845 0.15999832 0.15999754 0.15999734]"
484,484,"[0.15999883 0.1599975  0.15999768 0.15999832 0.15999881 0.15999927
 0.15999841 0.15999832 0.15999753 0.15999734]"
485,485,"[0.16000004 0.15999755 0.16000053 0.15999831 0.15999878 0.15999922
 0.15999838 0.15999833 0.15999752 0.15999734]"
486,486,"[0.1599979  0.15999761 0.15999866 0.15999831 0.15999875 0.15999917
 0.15999834 0.15999833 0.15999752 0.15999733]"
487,487,"[0.15999794 0.15999768 0.15999866 0.1599983  0.15999872 0.15999912
 0.15999831 0.15999833 0.15999752 0.15999733]"
488,488,"[0.15999799 0.15999776 0.15999865 0.15999829 0.15999868 0.15999906
 0.15999827 0.15999834 0.15999751 0.15999733]"
489,489,"[0.15999803 0.15999784 0.15999863 0.15999828 0.15999864 0.16000278
 0.15999824 0.15999834 0.16000047 0.15999733]"
490,490,"[0.15999808 0.15999793 0.15999862 0.15999827 0.1599986  0.15999968
 0.1599982  0.15999835 0.15999856 0.15999734]"
491,491,"[0.15999812 0.15999802 0.1599986  0.15999826 0.15999856 0.15999963
 0.15999817 0.15999836 0.15999855 0.15999734]"
492,492,"[0.15999817 0.15999811 0.15999858 0.15999825 0.15999851 0.15999958
 0.15999813 0.15999837 0.15999855 0.15999734]"
493,493,"[0.15999822 0.15999821 0.15999856 0.15999824 0.15999846 0.15999953
 0.1599981  0.15999838 0.15999855 0.15999735]"
494,494,"[0.15999826 0.15999831 0.15999853 0.15999822 0.1599984  0.15999947
 0.15999807 0.15999839 0.15999856 0.15999735]"
495,495,"[0.15999831 0.15999841 0.1599985  0.15999821 0.15999835 0.1599994
 0.15999803 0.1599984  0.15999856 0.15999736]"
496,496,"[0.15999835 0.15999851 0.15999847 0.15999819 0.15999829 0.15999932
 0.159998   0.15999841 0.15999856 0.15999737]"
497,497,"[0.1599984  0.15999861 0.15999843 0.15999818 0.15999823 0.15999923
 0.15999797 0.15999842 0.15999857 0.15999738]"
498,498,"[0.15999844 0.1599987  0.15999838 0.15999816 0.15999816 0.15999914
 0.15999794 0.15999844 0.15999858 0.15999739]"
499,499,"[0.15999849 0.1599988  0.15999833 0.15999814 0.1599981  0.15999903
 0.15999791 0.15999845 0.15999859 0.1599974 ]"
500,500,"[0.15999853 0.15999889 0.15999828 0.15999812 0.15999803 0.15999892
 0.15999788 0.15999846 0.15999861 0.15999741]"
501,501,"[0.15999887 0.15999898 0.15999813 0.1599981  0.15999796 0.1599988
 0.15999785 0.15999848 0.15999863 0.15999742]"
502,502,"[0.15999914 0.15999907 0.15999807 0.15999808 0.15999789 0.15999867
 0.15999782 0.15999849 0.15999865 0.15999743]"
503,503,"[0.15999916 0.15999915 0.15999818 0.16000093 0.15999842 0.15999854
 0.15999779 0.1599985  0.15999867 0.15999744]"
504,504,"[0.15999918 0.15999922 0.15999828 0.15999999 0.15999876 0.1599984
 0.15999777 0.15999852 0.15999869 0.15999744]"
505,505,"[0.15999921 0.1599993  0.15999839 0.16       0.15999866 0.15999826
 0.15999774 0.15999853 0.15999872 0.15999745]"
506,506,"[0.15999889 0.15999937 0.15999849 0.16       0.15999884 0.15999811
 0.15999772 0.15999854 0.15999875 0.15999746]"
507,507,"[0.15999735 0.15999943 0.15999859 0.16       0.15999895 0.15999797
 0.15999769 0.15999855 0.15999879 0.15999746]"
508,508,"[0.15999734 0.15999949 0.15999868 0.16       0.1599988  0.15999783
 0.15999767 0.15999856 0.15999882 0.15999746]"
509,509,"[0.15999733 0.15999954 0.15999877 0.15999999 0.15999866 0.15999771
 0.15999765 0.15999857 0.15999886 0.15999746]"
510,510,"[0.15999734 0.15999959 0.15999885 0.15999998 0.15999851 0.15999759
 0.15999763 0.15999858 0.15999891 0.15999746]"
511,511,"[0.15999734 0.15999964 0.15999893 0.15999997 0.15999835 0.15999749
 0.15999761 0.15999859 0.15999895 0.15999746]"
512,512,"[0.15999735 0.15999968 0.16000265 0.15999996 0.1599982  0.15999741
 0.15999759 0.15999909 0.159999   0.15999746]"
513,513,"[0.15999737 0.15999972 0.1599989  0.15999994 0.15999805 0.15999736
 0.15999757 0.15999938 0.15999906 0.15999745]"
514,514,"[0.15999739 0.15999976 0.15999892 0.15999992 0.15999791 0.15999734
 0.15999755 0.15999936 0.15999911 0.15999744]"
515,515,"[0.15999741 0.15999979 0.15999895 0.15999989 0.15999778 0.15999734
 0.15999754 0.15999935 0.15999917 0.15999744]"
516,516,"[0.15999744 0.15999982 0.15999897 0.15999986 0.15999767 0.15999737
 0.15999752 0.15999933 0.15999923 0.15999743]"
517,517,"[0.15999748 0.15999984 0.15999898 0.15999983 0.15999756 0.15999744
 0.1599975  0.15999932 0.15999929 0.15999742]"
518,518,"[0.15999752 0.15999987 0.159999   0.1599998  0.15999748 0.15999753
 0.15999748 0.1599993  0.15999935 0.15999741]"
519,519,"[0.15999756 0.15999989 0.159999   0.15999975 0.15999741 0.15999766
 0.15999747 0.15999928 0.15999942 0.1599974 ]"
520,520,"[0.1599976  0.1599999  0.15999901 0.15999971 0.15999736 0.1599978
 0.15999745 0.15999925 0.15999948 0.15999739]"
521,521,"[0.15999765 0.15999992 0.15999901 0.15999966 0.15999734 0.15999797
 0.15999743 0.15999923 0.15999954 0.15999737]"
522,522,"[0.1599977  0.15999993 0.159999   0.1599996  0.15999733 0.15999815
 0.15999742 0.1599992  0.15999961 0.15999736]"
523,523,"[0.15999775 0.16000046 0.15999899 0.16000041 0.15999735 0.15999834
 0.1599974  0.15999916 0.15999967 0.15999735]"
524,524,"[0.15999781 0.1599976  0.15999898 0.15999998 0.15999738 0.15999854
 0.15999738 0.15999913 0.15999973 0.15999735]"
525,525,"[0.15999787 0.15999768 0.15999897 0.15999999 0.15999744 0.15999873
 0.15999736 0.15999909 0.15999979 0.15999734]"
526,526,"[0.15999792 0.15999778 0.15999895 0.16       0.1599975  0.15999893
 0.15999735 0.15999904 0.15999984 0.15999734]"
527,527,"[0.15999798 0.15999788 0.15999893 0.16       0.15999758 0.15999911
 0.15999733 0.15999899 0.15999989 0.15999733]"
528,528,"[0.15999802 0.15999798 0.1599989  0.16       0.15999768 0.15999927
 0.15999736 0.15999893 0.15999988 0.15999733]"
529,529,"[0.1599981  0.1599981  0.15999888 0.15999998 0.15999778 0.15999943
 0.15999783 0.15999886 0.15999997 0.15999734]"
530,530,"[0.15999799 0.15999821 0.15999884 0.15999996 0.15999789 0.15999956
 0.16000033 0.15999878 0.15999995 0.15999735]"
531,531,"[0.15999788 0.15999833 0.15999881 0.15999994 0.159998   0.15999968
 0.15999817 0.15999869 0.15999992 0.15999736]"
532,532,"[0.15999778 0.15999845 0.15999877 0.1599999  0.15999812 0.15999977
 0.15999782 0.15999859 0.15999987 0.15999737]"
533,533,"[0.15999768 0.15999857 0.15999873 0.15999985 0.15999824 0.15999985
 0.15999774 0.15999847 0.15999981 0.15999739]"
534,534,"[0.1599976  0.1599987  0.15999868 0.15999979 0.15999892 0.15999991
 0.15999773 0.1599984  0.15999972 0.15999742]"
535,535,"[0.15999797 0.15999882 0.15999863 0.15999975 0.15999941 0.15999995
 0.15999775 0.15999833 0.1599996  0.15999745]"
536,536,"[0.15999779 0.15999893 0.15999858 0.15999969 0.15999954 0.15999998
 0.15999778 0.15999815 0.15999944 0.15999748]"
537,537,"[0.15999774 0.15999905 0.15999852 0.15999963 0.15999965 0.16
 0.15999782 0.15999795 0.15999923 0.15999752]"
538,538,"[0.1599977  0.15999916 0.15999846 0.15999956 0.15999975 0.16
 0.15999786 0.15999774 0.15999896 0.15999757]"
539,539,"[0.15999765 0.15999926 0.1599984  0.15999949 0.15999983 0.15999999
 0.15999791 0.15999755 0.15999864 0.15999762]"
540,540,"[0.15999761 0.15999936 0.15999834 0.15999941 0.15999989 0.15999998
 0.15999796 0.15999741 0.15999828 0.15999768]"
541,541,"[0.15999758 0.15999945 0.15999827 0.15999932 0.15999994 0.16000089
 0.15999801 0.15999734 0.15999791 0.15999758]"
542,542,"[0.15999754 0.15999954 0.1599982  0.15999922 0.15999997 0.15999906
 0.15999807 0.15999738 0.1599976  0.15999735]"
543,543,"[0.15999751 0.15999962 0.15999813 0.15999921 0.15999999 0.15999922
 0.15999812 0.1599975  0.1599974  0.15999737]"
544,544,"[0.15999748 0.15999969 0.15999806 0.15999921 0.16       0.15999937
 0.15999818 0.15999766 0.15999734 0.15999741]"
545,545,"[0.15999745 0.15999975 0.15999799 0.15999913 0.16       0.15999951
 0.15999823 0.15999793 0.15999742 0.15999745]"
546,546,"[0.15999743 0.1600051  0.15999792 0.15999903 0.15999999 0.15999964
 0.15999828 0.15999823 0.1599976  0.15999751]"
547,547,"[0.15999741 0.15999746 0.15999785 0.15999894 0.15999997 0.15999975
 0.15999833 0.15999851 0.15999784 0.15999752]"
548,548,"[0.15999739 0.1599975  0.15999778 0.15999883 0.15999995 0.15999985
 0.15999838 0.15999875 0.1599981  0.15999761]"
549,549,"[0.15999738 0.15999754 0.15999771 0.15999873 0.15999992 0.15999992
 0.16000382 0.15999895 0.15999835 0.15999755]"
550,550,"[0.15999736 0.15999758 0.15999765 0.15999862 0.15999989 0.15999997
 0.1599985  0.15999911 0.15999858 0.15999735]"
551,551,"[0.15999735 0.15999763 0.1599982  0.1599985  0.16000078 0.16
 0.15999844 0.15999924 0.15999879 0.15999738]"
552,552,"[0.15999735 0.15999768 0.1599979  0.15999839 0.15999982 0.15999999
 0.15999838 0.15999934 0.15999896 0.15999743]"
553,553,"[0.15999734 0.15999773 0.15999782 0.15999828 0.16000301 0.15999996
 0.15999833 0.15999942 0.15999908 0.1599975 ]"
554,554,"[0.15999734 0.15999779 0.15999775 0.15999816 0.15999746 0.15999991
 0.15999827 0.15999948 0.15999917 0.15999758]"
555,555,"[0.15999733 0.15999784 0.15999769 0.15999805 0.15999748 0.15999983
 0.15999821 0.15999952 0.1599993  0.15999768]"
556,556,"[0.15999733 0.15999789 0.15999763 0.15999794 0.1599975  0.15999973
 0.15999815 0.15999955 0.1599994  0.15999779]"
557,557,"[0.15999734 0.15999795 0.15999757 0.15999784 0.15999752 0.15999961
 0.15999809 0.15999958 0.15999949 0.15999792]"
558,558,"[0.15999734 0.159998   0.15999752 0.15999758 0.15999756 0.16004151
 0.15999803 0.15999959 0.15999957 0.15999805]"
559,559,"[0.15999735 0.15999806 0.15999747 0.15999739 0.1599976  0.15999883
 0.15999797 0.1599996  0.15999964 0.1599982 ]"
560,560,"[0.15999735 0.15999812 0.15999743 0.15999736 0.15999766 0.15999886
 0.1599979  0.15999961 0.1599997  0.15999834]"
561,561,"[0.15999736 0.15999817 0.15999751 0.15999734 0.15999772 0.15999888
 0.15999784 0.15999961 0.15999972 0.15999849]"
562,562,"[0.15999738 0.15999823 0.15999757 0.15999733 0.15999779 0.1599989
 0.15999778 0.1599996  0.15999973 0.15999865]"
563,563,"[0.15999739 0.15999829 0.15999751 0.15999734 0.15999787 0.15999892
 0.15999773 0.15999959 0.15999978 0.15999879]"
564,564,"[0.15999741 0.15999834 0.15999746 0.15999735 0.15999796 0.16027952
 0.16033648 0.15999958 0.15999982 0.15999894]"
565,565,"[0.15999742 0.1599984  0.15999742 0.15999738 0.15999805 0.1599998
 0.15999999 0.15999956 0.15999986 0.15999908]"
566,566,"[0.15999744 0.15999845 0.15999738 0.15999742 0.15999814 0.15999978
 0.15999999 0.15999954 0.15999989 0.15999921]"
567,567,"[0.15999746 0.15999851 0.15999736 0.15999746 0.15999824 0.15999977
 0.15999999 0.15999952 0.15999992 0.15999933]"
568,568,"[0.15999748 0.15999874 0.15999737 0.15999752 0.15999833 0.15999975
 0.15999998 0.1599995  0.15999994 0.15999945]"
569,569,"[0.15999751 0.15999877 0.15999737 0.15999758 0.15999841 0.15999973
 0.15999998 0.15999947 0.15999996 0.15999955]"
570,570,"[0.15999753 0.15999858 0.15999735 0.15999765 0.15999849 0.15999971
 0.15999997 0.15999943 0.15999997 0.15999965]"
571,571,"[0.15999756 0.15999839 0.15999734 0.15999773 0.15999857 0.1599997
 0.15999997 0.1599994  0.15999998 0.15999973]"
572,572,"[0.15999759 0.1599982  0.15999733 0.15999781 0.15999863 0.15999968
 0.15999996 0.15999936 0.15999999 0.1599998 ]"
573,573,"[0.15999762 0.159998   0.15999734 0.1599979  0.15999869 0.15999966
 0.15999996 0.15999932 0.16       0.15999986]"
574,574,"[0.15999765 0.15999782 0.15999735 0.15999799 0.15999874 0.15999964
 0.15999995 0.15999927 0.16       0.15999991]"
575,575,"[0.15999768 0.15999766 0.15999736 0.15999808 0.15999879 0.15999962
 0.15999994 0.15999923 0.16       0.15999995]"
576,576,"[0.15999771 0.15999752 0.15999739 0.15999817 0.15999882 0.1599996
 0.15999994 0.15999918 0.16       0.15999998]"
577,577,"[0.15999774 0.15999742 0.15999742 0.15999826 0.15999885 0.15999958
 0.15999993 0.15999912 0.16       0.15999999]"
578,578,"[0.15999778 0.15999735 0.15999746 0.15999835 0.15999888 0.15999956
 0.15999992 0.15999907 0.15999999 0.16      ]"
579,579,"[0.15999782 0.15999733 0.1599975  0.15999844 0.15999889 0.15999954
 0.15999991 0.15999901 0.15999999 0.16      ]"
580,580,"[0.15999785 0.15999736 0.15999755 0.15999853 0.15999891 0.15999951
 0.15999989 0.15999895 0.15999998 0.15999998]"
581,581,"[0.15999789 0.15999742 0.1599976  0.15999861 0.15999891 0.15999949
 0.15999988 0.15999889 0.15999997 0.15999996]"
582,582,"[0.15999793 0.15999752 0.15999766 0.15999869 0.15999891 0.15999947
 0.15999987 0.15999883 0.15999996 0.15999993]"
583,583,"[0.15999797 0.15999766 0.15999771 0.15999877 0.15999891 0.15999945
 0.15999985 0.15999877 0.15999995 0.15999989]"
584,584,"[0.15999801 0.15999782 0.15999778 0.15999884 0.15999894 0.15999942
 0.15999984 0.15999922 0.15999994 0.15999985]"
585,585,"[0.15999805 0.159998   0.15999784 0.15999891 0.15999896 0.1599994
 0.15999982 0.15999939 0.15999993 0.15999979]"
586,586,"[0.15999809 0.15999819 0.15999791 0.15999898 0.15999895 0.15999938
 0.1599998  0.15999921 0.15999992 0.15999974]"
587,587,"[0.15999813 0.15999838 0.15999798 0.15999904 0.15999893 0.15999935
 0.15999979 0.15999898 0.15999991 0.15999967]"
588,588,"[0.15999817 0.15999857 0.15999805 0.1599991  0.1599989  0.15999933
 0.15999977 0.1599987  0.15999989 0.1599996 ]"
589,589,"[0.15999821 0.15999876 0.15999812 0.15999915 0.15999888 0.1599993
 0.15999975 0.15999838 0.15999988 0.15999953]"
590,590,"[0.15999826 0.15999893 0.15999819 0.1599992  0.15999886 0.15999928
 0.15999973 0.15999804 0.15999986 0.15999946]"
591,591,"[0.1599983  0.1599991  0.15999826 0.15999925 0.15999883 0.15999925
 0.1599997  0.15999774 0.15999985 0.15999938]"
592,592,"[0.15999834 0.15999925 0.15999833 0.1599993  0.1599988  0.15999923
 0.15999968 0.15999751 0.15999984 0.1599993 ]"
593,593,"[0.15999839 0.15999938 0.15999839 0.15999934 0.15999877 0.1599992
 0.15999966 0.15999738 0.15999982 0.15999922]"
594,594,"[0.15999892 0.1599995  0.1599983  0.15999938 0.15999874 0.15999918
 0.15999963 0.15999734 0.15999981 0.15999914]"
595,595,"[0.15999927 0.15999961 0.15999811 0.15999942 0.15999871 0.15999915
 0.1599996  0.15999735 0.15999979 0.15999907]"
596,596,"[0.15999928 0.1599997  0.15999817 0.15999945 0.15999867 0.15999913
 0.15999958 0.15999741 0.15999978 0.15999899]"
597,597,"[0.15999928 0.15999978 0.15999823 0.15999948 0.15999864 0.1599991
 0.15999955 0.15999748 0.15999976 0.15999892]"
598,598,"[0.15999929 0.15999984 0.15999829 0.15999951 0.1599986  0.15999908
 0.15999952 0.15999754 0.15999975 0.15999885]"
599,599,"[0.1599993  0.1599999  0.15999835 0.15999954 0.15999856 0.15999905
 0.15999949 0.1599976  0.15999973 0.15999878]"
600,600,"[0.15999931 0.15999994 0.1599984  0.15999956 0.15999852 0.15999903
 0.15999946 0.15999765 0.15999972 0.15999872]"
601,601,"[0.15999932 0.15999997 0.15999846 0.15999959 0.15999848 0.159999
 0.15999943 0.15999769 0.15999971 0.15999866]"
602,602,"[0.15999933 0.15999999 0.15999851 0.15999961 0.15999844 0.15999898
 0.15999939 0.16000174 0.15999969 0.15999861]"
603,603,"[0.15999934 0.15999999 0.15999857 0.15999963 0.1599984  0.15999895
 0.15999936 0.15999989 0.15999968 0.15999856]"
604,604,"[0.15999935 0.15999999 0.15999862 0.15999965 0.15999836 0.15999893
 0.15999933 0.1599999  0.15999966 0.15999852]"
605,605,"[0.15999937 0.15999999 0.15999867 0.15999966 0.15999831 0.15999891
 0.1599993  0.15999992 0.15999965 0.15999848]"
606,606,"[0.15999938 0.16       0.15999872 0.15999968 0.15999827 0.15999888
 0.15999926 0.15999993 0.16000102 0.15999844]"
607,607,"[0.1599994  0.16       0.15999877 0.15999969 0.15999822 0.15999886
 0.15999923 0.15999994 0.15999956 0.15999841]"
608,608,"[0.15999941 0.16       0.15999882 0.1599997  0.15999817 0.15999883
 0.1599992  0.15999995 0.15999957 0.15999838]"
609,609,"[0.15999943 0.16       0.15999886 0.15999972 0.15999812 0.15999881
 0.15999916 0.15999996 0.15999958 0.15999836]"
610,610,"[0.15999945 0.16       0.15999891 0.15999973 0.15999808 0.15999879
 0.15999913 0.15999997 0.1599996  0.15999834]"
