agent,time,x,y
60,0.0,0.05560772732732966,0.7857379423271037
60,0.01,0.05571334988532689,0.7873344598079449
60,0.02,0.0558253082522078,0.7889305368620597
61,0.0,0.4141090564015818,0.27663253310716984
61,0.01,0.41251051419169504,0.27670073823209757
61,0.02,0.41091251914992966,0.27678073926327307
62,0.0,0.5261614674860376,0.4158771395104218
62,0.01,0.5249878854126164,0.41478963434474964
62,0.02,0.5237979751203217,0.4137200295178015
63,0.0,0.9998619471388688,0.029215736281397953
63,0.01,0.0006191919693914194,0.027806278479378884
63,0.02,0.0013706879542191948,0.02639340898435601
64,0.0,0.10038055252604172,0.9082640454440184
64,0.01,0.10125413714384397,0.9096044911080304
64,0.02,0.10210666673192138,0.9109584313852663
65,0.0,0.7160634160738764,0.8773118326073659
65,0.01,0.7176538443973494,0.8774864332064517
65,0.02,0.7192466315671124,0.8776380650894321
66,0.0,0.44598908321658126,0.029976922959904395
66,0.01,0.44743589574551396,0.03066010103884943
66,0.02,0.4488810854515712,0.0313467054308883
67,0.0,0.71688236753053,0.89383827651115
67,0.01,0.7152896486935811,0.8939904909788831
67,0.02,0.7137001390237181,0.8941731955749274
68,0.0,0.6925066411005906,0.33423881242960785
68,0.01,0.6912590804590939,0.33323704858054254
68,0.02,0.6900288590813423,0.33221406673215087
69,0.0,0.1278360336728468,0.9009176797820655
69,0.01,0.1263833322504431,0.9002471136301462
69,0.02,0.12493044337201537,0.8995769540282447
70,0.0,0.9298876489568614,0.05817791906058012
70,0.01,0.9292301119447445,0.05963656398799992
70,0.02,0.9285717329672191,0.06109482906871116
71,0.0,0.16743768871687192,0.7866625199120294
71,0.01,0.1690331981546446,0.786535472923295
71,0.02,0.17062607366089041,0.7863834037590951
72,0.0,0.01689468880624123,0.49112011334948513
72,0.01,0.015488387270624153,0.4903570254520243
72,0.02,0.01407684237152124,0.48960367159663176
73,0.0,0.11282911934965811,0.44036952840576904
73,0.01,0.11164936271095477,0.44145029977802974
73,0.02,0.11044545606739621,0.4425041010891158
74,0.0,0.157386378432132,0.09953934517876739
74,0.01,0.15586872491737608,0.0990326653261016
74,0.02,0.15435386895452963,0.09851768934554547
75,0.0,0.020475677172508644,0.23286556858599627
75,0.01,0.020426044160776907,0.2312663380475293
75,0.02,0.020363207608985693,0.2296675775291188
76,0.0,0.27933482624536976,0.7875209437882579
76,0.01,0.27857891102017274,0.7861108360956393
76,0.02,0.27786336639099835,0.7846798132357344
77,0.0,0.38193675272116956,0.24650636124241654
77,0.01,0.3817865279759475,0.2480992932972072
77,0.02,0.3816377140248697,0.2496923574911714
78,0.0,0.17432480917883963,0.036485711534951504
78,0.01,0.175777011588561,0.03715719057507586
78,0.02,0.17720645452656925,0.037875846452498654
79,0.0,0.6034213065741066,0.1569377703569016
79,0.01,0.602326690863528,0.1581047388636845
79,0.02,0.6012313158826174,0.1592710040174926
80,0.0,0.3011648613478166,0.018690261827350008
80,0.01,0.3000720403130872,0.017521618041385523
80,0.02,0.298989778711773,0.016343190552209803
81,0.0,0.42264954782796293,0.7970953200630682
81,0.01,0.4230335944437373,0.7986485293820349
81,0.02,0.42339694508970344,0.8002067353340293
82,0.0,0.1653552695040693,0.27393403710292497
82,0.01,0.16538158414895496,0.2723342508418325
82,0.02,0.16540367880970241,0.27073440390662984
83,0.0,0.8543217124867013,0.369157955423726
83,0.01,0.8557941534758855,0.369783811331728
83,0.02,0.8572859001854523,0.37036214956518915
84,0.0,0.2197537660692681,0.9373599141721453
84,0.01,0.21966225662016578,0.938957298261347
84,0.02,0.21959415005398503,0.9405558345129085
85,0.0,0.5657673640846895,0.281026745168542
85,0.01,0.566289016062287,0.2795142172365977
85,0.02,0.5667675369601083,0.27798751373019853
86,0.0,0.7284193759118442,0.3326852886929986
86,0.01,0.7289882695430963,0.3341807198015709
86,0.02,0.7295751255583312,0.33566920178431925
87,0.0,0.7133589620175236,0.7325679752931358
87,0.01,0.712346540113647,0.731329056532464
87,0.02,0.7113591063577986,0.7300701331146999
88,0.0,0.0758223117441762,0.024900574773169426
88,0.01,0.07424057474427317,0.024659543272182387
88,0.02,0.07265723613187676,0.024429248059963802
89,0.0,0.7246066355658898,0.05471218844115733
89,0.01,0.7260399055267515,0.054001121744867195
89,0.02,0.7274896825496789,0.053324345148918526
90,0.0,0.5645795270412173,0.488123281152115
90,0.01,0.5644492553844788,0.48971796806522855
90,0.02,0.5643261981393378,0.49131328931075974
91,0.0,0.5707134669893345,0.2577383350762652
91,0.01,0.5721848424695649,0.2583667901306438
91,0.02,0.5736695321783714,0.2589630988997144
92,0.0,0.48625113481100624,0.4842846204905136
92,0.01,0.4860767377004912,0.482694217054151
92,0.02,0.48585327275111934,0.4811099637909206
93,0.0,0.6901149817636446,0.9958310251464499
93,0.01,0.6903439114148345,0.9942474924187175
93,0.02,0.690586579752714,0.9926660072870612
94,0.0,0.5562010102399023,0.3172306168829737
94,0.01,0.5575331964780357,0.31634448249748853
94,0.02,0.5588516953910456,0.31543811220614665
95,0.0,0.27890085807309406,0.07607092244145408
95,0.01,0.28035582501090867,0.07540528821096988
95,0.02,0.28180854610932754,0.07473476691671035
96,0.0,0.6008036422024061,0.7129937789512405
96,0.01,0.6023986478688844,0.7131198303080021
96,0.02,0.603995538929396,0.7132192832121629
97,0.0,0.7468670478932774,0.3583490468405911
97,0.01,0.7470463033043548,0.3599389212212443
97,0.02,0.7472692118615731,0.36152326836115345
98,0.0,0.9576775219502551,0.8345016441089148
98,0.01,0.956491147876254,0.8334280712369813
98,0.02,0.9553223489771542,0.8323354409944789
99,0.0,0.8755251943446659,0.17949285627303446
99,0.01,0.8770509630643541,0.17901135192095785
99,0.02,0.8785891610196823,0.17857111585342603
