,iteration,speed
280,280,[0.15999998 0.12999991 0.11999988 0.2999997 ]
281,281,[0.15999998 0.12999991 0.11999988 0.29999969]
282,282,[0.15999998 0.12999991 0.11999988 0.29999969]
283,283,[0.15999998 0.12999991 0.11999987 0.29999969]
284,284,[0.15999998 0.12999991 0.11999987 0.29999969]
285,285,[0.15999998 0.1299999  0.11999987 0.29999969]
286,286,[0.15999997 0.1299999  0.11999988 0.29999969]
287,287,[0.15999997 0.1299999  0.11999988 0.29999969]
288,288,[0.15999997 0.1299999  0.11999988 0.2999997 ]
289,289,[0.15999997 0.1299999  0.11999988 0.29999971]
290,290,[0.15999996 0.12999989 0.11999989 0.29999973]
291,291,[0.15999996 0.12999989 0.1199999  0.29999974]
292,292,[0.15999996 0.12999989 0.11999991 0.29999976]
293,293,[0.15999996 0.12999988 0.11999992 0.29999979]
294,294,[0.15999995 0.12999988 0.11999993 0.29999982]
295,295,[0.15999995 0.12999988 0.11999994 0.29999985]
296,296,[0.15999995 0.12999987 0.11999995 0.29999988]
297,297,[0.15999995 0.12999987 0.11999996 0.29999991]
298,298,[0.15999994 0.12999986 0.11999997 0.29999993]
299,299,[0.15999994 0.12999986 0.11999998 0.29999995]
300,300,[0.15999994 0.12999985 0.11999999 0.29999996]
301,301,[0.15999994 0.12999984 0.11999999 0.29999997]
302,302,[0.15999994 0.12999984 0.11999999 0.29999998]
303,303,[0.15999994 0.12999983 0.11999999 0.29999998]
304,304,[0.15999993 0.12999982 0.12       0.29999999]
305,305,[0.15999993 0.12999982 0.12       0.29999999]
306,306,[0.15999993 0.12999981 0.12       0.29999999]
307,307,[0.15999993 0.1299998  0.12       0.29999999]
308,308,[0.15999993 0.12999979 0.12       0.29999999]
309,309,[0.15999993 0.12999978 0.12       0.29999999]
310,310,[0.15999994 0.12999978 0.11999999 0.29999999]
311,311,[0.15999994 0.12999977 0.11999999 0.29999998]
312,312,[0.15999994 0.12999976 0.11999999 0.29999998]
313,313,[0.15999994 0.12999975 0.11999999 0.29999997]
314,314,[0.15999994 0.12999974 0.11999998 0.29999995]
315,315,[0.15999995 0.12999973 0.11999997 0.29999993]
316,316,[0.15999995 0.12999972 0.11999996 0.29999989]
317,317,[0.15999995 0.12999971 0.11999994 0.29999984]
318,318,[0.15999996 0.12999971 0.11999991 0.29999979]
319,319,[0.15999996 0.1299997  0.11999989 0.29999974]
320,320,[0.15999997 0.12999969 0.11999988 0.2999997 ]
321,321,[0.15999997 0.13000084 0.11999987 0.29999967]
322,322,[0.15999997 0.12999966 0.11999986 0.29999965]
323,323,[0.15999998 0.12999967 0.11999986 0.29999964]
324,324,[0.15999998 0.12999968 0.11999986 0.29999964]
325,325,[0.15999999 0.12999968 0.11999986 0.29999966]
326,326,[0.15999999 0.12999969 0.11999987 0.29999968]
327,327,[0.16       0.1299997  0.11999989 0.29999972]
328,328,[0.16       0.1299997  0.11999991 0.29999978]
329,329,[0.16       0.12999971 0.11999994 0.29999985]
330,330,[0.16       0.12999972 0.11999997 0.29999991]
331,331,[0.16       0.12999972 0.11999998 0.29999995]
332,332,[0.15999999 0.12999973 0.11999999 0.29999997]
333,333,[0.15999998 0.12999973 0.11999999 0.29999998]
334,334,[0.15999997 0.12999974 0.11999999 0.29999999]
335,335,[0.15999996 0.12999974 0.11999999 0.29999999]
336,336,[0.15999995 0.12999975 0.11999999 0.29999998]
337,337,[0.15999994 0.12999975 0.11999999 0.29999996]
338,338,[0.15999993 0.12999976 0.11999997 0.29999992]
339,339,[0.15999992 0.12999976 0.11999994 0.29999985]
340,340,[0.15999991 0.12999977 0.11999991 0.29999977]
341,341,[0.1599999  0.12999977 0.11999989 0.29999972]
342,342,[0.1599999  0.12999978 0.11999988 0.2999997 ]
343,343,[0.1599999  0.12999978 0.11999988 0.29999971]
344,344,[0.1599999  0.12999979 0.1199999  0.29999976]
345,345,[0.15999991 0.12999979 0.11999994 0.29999984]
346,346,[0.15999992 0.1299998  0.11999997 0.29999993]
347,347,[0.15999993 0.1299998  0.11999999 0.29999998]
348,348,[0.15999996 0.1299998  0.12       0.3       ]
349,349,[0.15999998 0.12999981 0.12       0.3       ]
350,350,[0.15999999 0.12999981 0.12       0.29999999]
351,351,[0.16       0.12999981 0.11999999 0.29999997]
352,352,[0.16       0.12999982 0.11999997 0.29999991]
353,353,[0.16       0.12999982 0.11999995 0.29999988]
354,354,[0.16       0.12999983 0.11999996 0.2999999 ]
355,355,[0.16       0.12999983 0.11999998 0.29999995]
356,356,[0.16       0.12999983 0.12       0.3       ]
357,357,[0.16       0.12999984 0.11999998 0.29999994]
358,358,[0.15999999 0.12999984 0.11999995 0.29999987]
359,359,[0.15999993 0.12999984 0.11999994 0.29999986]
360,360,[0.15999983 0.12999985 0.11999998 0.29999995]
361,361,[0.15999979 0.12999985 0.12       0.29999999]
362,362,[0.15999977 0.12999985 0.12       0.3       ]
363,363,[0.15999976 0.12999986 0.11999999 0.29999997]
364,364,[0.15999974 0.12999986 0.11999992 0.2999998 ]
365,365,[0.15999969 0.12999986 0.11999987 0.29999968]
366,366,[0.15999899 0.12999987 0.1199999  0.29999976]
367,367,[0.15999883 0.12999987 0.11999998 0.29999996]
368,368,[0.15999883 0.12999987 0.12       0.29999999]
369,369,[0.15999889 0.12999988 0.11999997 0.29999993]
370,370,[0.15999954 0.12999986 0.12       0.3       ]
371,371,[0.15999955 0.12999987 0.12       0.3       ]
372,372,[0.15999957 0.12999987 0.12       0.3       ]
373,373,[0.15999959 0.12999987 0.12       0.3       ]
374,374,[0.1599996  0.12999988 0.12       0.3       ]
375,375,[0.15999961 0.12999988 0.12       0.3       ]
376,376,[0.15999962 0.12999989 0.12       0.3       ]
377,377,[0.15999963 0.12999989 0.12       0.3       ]
378,378,[0.15999963 0.1299999  0.12       0.3       ]
379,379,[0.15999964 0.1299999  0.12       0.3       ]
380,380,[0.15999964 0.12999991 0.12       0.29999999]
381,381,[0.15999964 0.12999991 0.11999999 0.29999998]
382,382,[0.15999964 0.12999991 0.11999998 0.29999994]
383,383,[0.15999964 0.12999991 0.11999994 0.29999985]
384,384,[0.15999964 0.12999991 0.11999988 0.29999971]
385,385,[0.15999963 0.12999992 0.11999984 0.2999996 ]
386,386,[0.15999962 0.12999992 0.11999981 0.29999953]
387,387,[0.15999961 0.12999992 0.11999979 0.29999949]
388,388,[0.15999959 0.12999992 0.11999978 0.29999946]
389,389,[0.15999956 0.12999992 0.11999977 0.29999943]
390,390,[0.15999949 0.12999992 0.11999977 0.29999942]
391,391,[0.16000099 0.12999992 0.11999976 0.2999994 ]
392,392,[0.1599999  0.12999992 0.11999975 0.29999938]
393,393,[0.15999996 0.12999992 0.11999975 0.29999937]
394,394,[0.15999998 0.12999992 0.11999974 0.29999934]
395,395,[0.15999999 0.12999993 0.11999972 0.29999931]
396,396,[0.15999999 0.12999993 0.11999971 0.29999927]
397,397,[0.16       0.12999993 0.11999968 0.2999992 ]
398,398,[0.16       0.12999993 0.11999964 0.29999909]
399,399,[0.16       0.12999993 0.12000075 0.30000189]
400,400,[0.16       0.12999993 0.11999984 0.29999961]
401,401,[0.16       0.12999993 0.11999988 0.2999997 ]
402,402,[0.16       0.12999993 0.11999991 0.29999977]
403,403,[0.16       0.12999993 0.11999992 0.2999998 ]
404,404,[0.16       0.12999993 0.11999993 0.29999981]
405,405,[0.15999999 0.12999993 0.11999992 0.29999981]
406,406,[0.15999998 0.12999994 0.11999991 0.29999977]
407,407,[0.15999996 0.12999994 0.12000078 0.30000195]
408,408,[0.15999993 0.12999994 0.11999969 0.29999923]
409,409,[0.15999991 0.12999994 0.11999977 0.29999942]
410,410,[0.15999989 0.12999994 0.11999978 0.29999946]
411,411,[0.15999989 0.12999994 0.11999977 0.29999943]
412,412,[0.15999989 0.12999994 0.11999972 0.2999993 ]
413,413,[0.1599999  0.12999994 0.12000078 0.30000194]
414,414,[0.15999991 0.12999994 0.11999989 0.29999972]
415,415,[0.15999993 0.12999994 0.11999991 0.29999977]
416,416,[0.15999995 0.12999994 0.1199999  0.29999976]
417,417,[0.15999997 0.12999994 0.11999987 0.29999969]
418,418,[0.15999999 0.12999994 0.12000079 0.30000198]
419,419,[0.16       0.12999995 0.11999976 0.29999941]
420,420,[0.15999997 0.12999995 0.11999987 0.29999967]
421,421,[0.15999994 0.12999995 0.11999992 0.29999981]
422,422,[0.15999992 0.12999995 0.11999996 0.29999989]
423,423,[0.15999991 0.12999995 0.11999998 0.29999995]
424,424,[0.1599999  0.12999995 0.12       0.3       ]
425,425,[0.1599999  0.12999995 0.11999989 0.29999973]
426,426,[0.1599999  0.12999995 0.11999989 0.29999974]
427,427,[0.15999991 0.12999995 0.11999994 0.29999986]
428,428,[0.15999992 0.12999995 0.11999999 0.29999999]
429,429,[0.15999993 0.12999995 0.12       0.3       ]
430,430,[0.15999994 0.12999995 0.11999999 0.29999999]
431,431,[0.15999996 0.12999995 0.11999994 0.29999986]
432,432,[0.15999998 0.12999995 0.11999988 0.2999997 ]
433,433,[0.15999999 0.12999996 0.11999985 0.29999963]
434,434,[0.16       0.12999996 0.12016371 0.30040926]
435,435,[0.16       0.12999996 0.11999994 0.29999984]
436,436,[0.16       0.12999996 0.11999994 0.29999985]
437,437,[0.16       0.12999996 0.11999994 0.29999984]
438,438,[0.16       0.12999996 0.11999993 0.29999982]
439,439,[0.15999999 0.12999996 0.11999993 0.29999982]
440,440,[0.15999999 0.12999996 0.12000114 0.30000286]
441,441,[0.15999999 0.12999996 0.11999993 0.29999983]
442,442,[0.15999999 0.12999996 0.11999992 0.29999981]
443,443,[0.15999998 0.12999996 0.1199999  0.29999976]
444,444,[0.15999998 0.12999996 0.11999986 0.29999965]
445,445,[0.15999997 0.12999996 0.12016068 0.30040171]
446,446,[0.15999997 0.12999997 0.11999968 0.2999992 ]
447,447,[0.15999996 0.12999997 0.11999972 0.29999929]
448,448,[0.15999995 0.12999997 0.11999972 0.2999993 ]
449,449,[0.15999994 0.12999997 0.1199997  0.29999924]
450,450,[0.15999993 0.12999997 0.11999964 0.29999909]
451,451,[0.15999992 0.12999997 0.12000075 0.30000188]
452,452,[0.1599999  0.12999997 0.11999987 0.29999966]
453,453,[0.15999988 0.12999997 0.11999989 0.29999973]
454,454,[0.15999987 0.12999997 0.1199999  0.29999976]
455,455,[0.15999985 0.12999997 0.11999991 0.29999976]
456,456,[0.15999982 0.12999997 0.1199999  0.29999976]
457,457,[0.1599998  0.12999997 0.11999989 0.29999973]
458,458,[0.15999978 0.12999997 0.11999987 0.29999968]
459,459,[0.15999976 0.12999997 0.11999984 0.2999996 ]
460,460,[0.15999975 0.12999998 0.12000078 0.30000195]
461,461,[0.15999973 0.12999998 0.11999964 0.29999911]
462,462,[0.15999971 0.12999998 0.11999971 0.29999927]
463,463,[0.1599997  0.12999998 0.11999975 0.29999938]
464,464,[0.15999969 0.12999998 0.11999978 0.29999946]
465,465,[0.16       0.12999998 0.11999981 0.29999952]
466,466,[0.16       0.12999998 0.11999983 0.29999957]
467,467,[0.16       0.12999998 0.11999985 0.29999962]
468,468,[0.16       0.12999998 0.11999986 0.29999966]
469,469,[0.16       0.12999998 0.11999988 0.2999997 ]
470,470,[0.16       0.12999998 0.1199999  0.29999974]
471,471,[0.15999999 0.12999998 0.11999991 0.29999978]
472,472,[0.15999972 0.12999998 0.11999993 0.29999982]
473,473,[0.15999961 0.12999998 0.11999994 0.29999986]
474,474,[0.15999959 0.12999998 0.11999996 0.29999989]
475,475,[0.16000103 0.12999998 0.11999997 0.29999992]
476,476,[0.1599996  0.12999999 0.11999998 0.29999994]
477,477,[0.15999961 0.12999999 0.11999998 0.29999995]
478,478,[0.15999961 0.12999999 0.11999999 0.29999997]
479,479,[0.15999962 0.12999999 0.11999999 0.29999998]
