,iteration,speed
178,178,[0.15999924 0.12999938]
179,179,[0.15999924 0.12999938]
180,180,[0.15999923 0.12999938]
181,181,[0.15999923 0.12999937]
182,182,[0.15999922 0.12999937]
183,183,[0.15999922 0.12999937]
184,184,[0.15999922 0.12999936]
185,185,[0.15999921 0.12999936]
186,186,[0.15999921 0.12999936]
187,187,[0.1599992  0.12999935]
188,188,[0.1599992  0.12999935]
189,189,[0.1599992  0.12999935]
190,190,[0.15999919 0.12999934]
191,191,[0.15999919 0.12999934]
192,192,[0.15999919 0.12999934]
193,193,[0.15999918 0.12999933]
194,194,[0.15999918 0.12999933]
195,195,[0.15999917 0.12999933]
196,196,[0.15999917 0.12999933]
197,197,[0.15999917 0.12999932]
198,198,[0.15999916 0.12999932]
199,199,[0.15999916 0.12999932]
200,200,[0.15999915 0.12999931]
201,201,[0.15999915 0.12999931]
202,202,[0.15999915 0.12999931]
203,203,[0.15999914 0.1299993 ]
204,204,[0.15999914 0.1299993 ]
205,205,[0.15999913 0.1299993 ]
206,206,[0.15999913 0.12999929]
207,207,[0.15999913 0.12999929]
208,208,[0.15999912 0.12999929]
209,209,[0.15999912 0.12999928]
210,210,[0.15999911 0.12999928]
211,211,[0.15999911 0.12999928]
212,212,[0.15999911 0.12999927]
213,213,[0.1599991  0.12999927]
214,214,[0.1599991  0.12999927]
215,215,[0.1599991  0.12999927]
216,216,[0.15999909 0.12999926]
217,217,[0.15999909 0.12999926]
218,218,[0.15999908 0.12999926]
219,219,[0.15999908 0.12999925]
220,220,[0.15999908 0.12999925]
221,221,[0.15999907 0.12999925]
222,222,[0.15999907 0.12999925]
223,223,[0.15999907 0.12999924]
224,224,[0.15999906 0.12999924]
225,225,[0.15999906 0.12999924]
226,226,[0.15999906 0.12999924]
227,227,[0.15999906 0.12999923]
228,228,[0.15999905 0.12999923]
229,229,[0.15999905 0.12999923]
230,230,[0.15999905 0.12999923]
231,231,[0.15999904 0.12999922]
232,232,[0.15999904 0.12999922]
233,233,[0.15999904 0.12999922]
234,234,[0.15999904 0.12999922]
235,235,[0.15999904 0.12999922]
236,236,[0.15999903 0.12999921]
237,237,[0.15999903 0.12999921]
238,238,[0.15999903 0.12999921]
239,239,[0.15999903 0.12999921]
240,240,[0.15999903 0.12999921]
241,241,[0.15999902 0.12999921]
242,242,[0.15999902 0.12999921]
243,243,[0.15999902 0.1299992 ]
244,244,[0.15999902 0.1299992 ]
245,245,[0.15999902 0.1299992 ]
246,246,[0.15999901 0.1299992 ]
247,247,[0.15999901 0.1299992 ]
248,248,[0.15999901 0.1299992 ]
249,249,[0.15999901 0.12999919]
250,250,[0.15999901 0.12999919]
251,251,[0.159999   0.12999919]
252,252,[0.159999   0.12999919]
253,253,[0.159999   0.12999919]
254,254,[0.159999   0.12999919]
255,255,[0.15999899 0.12999918]
256,256,[0.15999899 0.12999918]
257,257,[0.15999899 0.12999918]
258,258,[0.15999898 0.12999918]
259,259,[0.15999898 0.12999917]
260,260,[0.15999898 0.12999917]
261,261,[0.15999897 0.12999916]
262,262,[0.15999897 0.12999916]
263,263,[0.15999896 0.12999915]
264,264,[0.15999895 0.12999915]
265,265,[0.15999894 0.12999914]
266,266,[0.15999893 0.12999913]
267,267,[0.15999892 0.12999912]
268,268,[0.15999891 0.12999911]
269,269,[0.15999889 0.1299991 ]
270,270,[0.15999888 0.12999909]
271,271,[0.15999885 0.12999907]
272,272,[0.15999882 0.12999904]
273,273,[0.15999879 0.12999902]
274,274,[0.15999874 0.12999898]
275,275,[0.15999868 0.12999893]
276,276,[0.15999859 0.12999886]
277,277,[0.15999847 0.12999876]
278,278,[0.15999828 0.1299986 ]
279,279,[0.15999799 0.12999837]
280,280,[0.16000399 0.13000324]
281,281,[0.15999926 0.1299994 ]
282,282,[0.15999946 0.12999956]
283,283,[0.15999958 0.12999966]
284,284,[0.15999966 0.12999972]
285,285,[0.15999971 0.12999977]
286,286,[0.15999975 0.12999979]
287,287,[0.15999977 0.12999981]
288,288,[0.15999979 0.12999983]
289,289,[0.15999981 0.12999984]
290,290,[0.15999982 0.12999986]
291,291,[0.15999983 0.12999987]
292,292,[0.15999985 0.12999987]
293,293,[0.15999986 0.12999988]
294,294,[0.15999987 0.12999989]
295,295,[0.15999988 0.1299999 ]
296,296,[0.15999989 0.12999991]
297,297,[0.15999991 0.12999992]
298,298,[0.15999992 0.12999994]
299,299,[0.15999994 0.12999995]
300,300,[0.15999996 0.12999996]
301,301,[0.15999998 0.12999998]
302,302,[0.15999999 0.12999999]
303,303,[0.16 0.13]
304,304,[0.15999999 0.12999999]
305,305,[0.15999996 0.12999997]
306,306,[0.15999992 0.12999993]
307,307,[0.15999987 0.12999989]
308,308,[0.15999982 0.12999986]
309,309,[0.15999978 0.12999982]
310,310,[0.15999975 0.1299998 ]
311,311,[0.15999973 0.12999978]
312,312,[0.15999971 0.12999976]
313,313,[0.15999969 0.12999975]
314,314,[0.15999968 0.12999974]
315,315,[0.15999966 0.12999973]
316,316,[0.15999965 0.12999971]
317,317,[0.15999962 0.12999969]
318,318,[0.15999958 0.12999966]
319,319,[0.15999951 0.1299996 ]
320,320,[0.15999932 0.12999945]
321,321,[0.15999882 0.12999904]
322,322,[0.1599981  0.12999846]
323,323,[0.16000399 0.13000324]
324,324,[0.15999908 0.12999926]
325,325,[0.15999918 0.12999934]
326,326,[0.15999928 0.12999941]
327,327,[0.1599994  0.12999951]
328,328,[0.15999959 0.12999966]
329,329,[0.15999981 0.12999984]
330,330,[0.15999995 0.12999996]
331,331,[0.15999999 0.12999999]
332,332,[0.16 0.13]
333,333,[0.16 0.13]
334,334,[0.15999999 0.12999999]
335,335,[0.15999995 0.12999996]
336,336,[0.15999979 0.12999983]
337,337,[0.15999954 0.12999963]
338,338,[0.15999936 0.12999948]
339,339,[0.15999924 0.12999939]
340,340,[0.15999913 0.12999929]
341,341,[0.15999918 0.12999934]
342,342,[0.15999913 0.12999929]
343,343,[0.15999959 0.12999967]
344,344,[0.15999966 0.12999972]
345,345,[0.15999968 0.12999974]
346,346,[0.15999969 0.12999975]
347,347,[0.15999972 0.12999978]
348,348,[0.15999982 0.12999986]
349,349,[0.15999999 0.12999999]
350,350,[0.1599999  0.12999991]
351,351,[0.15999979 0.12999983]
352,352,[0.15999971 0.12999977]
353,353,[0.15999958 0.12999966]
354,354,[0.15999926 0.1299994 ]
355,355,[0.15999838 0.12999868]
356,356,[0.15999883 0.12999905]
357,357,[0.15999898 0.12999917]
358,358,[0.15999902 0.1299992 ]
359,359,[0.15999897 0.12999917]
360,360,[0.15999868 0.12999892]
361,361,[0.16009022 0.13007331]
362,362,[0.15999961 0.12999969]
363,363,[0.15999971 0.12999976]
364,364,[0.15999976 0.12999981]
365,365,[0.15999981 0.12999985]
366,366,[0.15999987 0.12999989]
367,367,[0.15999993 0.12999994]
368,368,[0.15999998 0.12999998]
369,369,[0.16 0.13]
370,370,[0.16 0.13]
371,371,[0.15999999 0.12999999]
372,372,[0.15999997 0.12999998]
373,373,[0.15999995 0.12999996]
374,374,[0.15999992 0.12999993]
375,375,[0.15999987 0.1299999 ]
376,376,[0.15999981 0.12999985]
377,377,[0.15999974 0.12999979]
378,378,[0.15999965 0.12999971]
379,379,[0.15999956 0.12999964]
380,380,[0.15999948 0.12999957]
381,381,[0.15999941 0.12999952]
382,382,[0.15999936 0.12999948]
383,383,[0.15999932 0.12999945]
384,384,[0.1599993  0.12999943]
385,385,[0.15999929 0.12999942]
386,386,[0.15999929 0.12999942]
387,387,[0.1599993  0.12999943]
388,388,[0.15999933 0.12999945]
389,389,[0.15999938 0.12999949]
390,390,[0.15999946 0.12999956]
391,391,[0.15999959 0.12999967]
392,392,[0.15999978 0.12999982]
393,393,[0.15999994 0.12999995]
394,394,[0.16 0.13]
395,395,[0.16 0.13]
396,396,[0.15999999 0.12999999]
397,397,[0.15999998 0.12999999]
398,398,[0.15999998 0.12999998]
399,399,[0.15999997 0.12999998]
400,400,[0.15999997 0.12999997]
401,401,[0.15999996 0.12999997]
402,402,[0.15999996 0.12999997]
403,403,[0.15999996 0.12999997]
404,404,[0.15999996 0.12999997]
405,405,[0.15999996 0.12999997]
406,406,[0.15999996 0.12999997]
407,407,[0.15999996 0.12999997]
408,408,[0.15999997 0.12999997]
409,409,[0.15999997 0.12999998]
410,410,[0.15999997 0.12999998]
411,411,[0.15999998 0.12999998]
412,412,[0.15999998 0.12999999]
413,413,[0.15999999 0.12999999]
414,414,[0.15999999 0.12999999]
415,415,[0.16 0.13]
416,416,[0.16 0.13]
417,417,[0.16 0.13]
418,418,[0.15999998 0.12999999]
419,419,[0.15999996 0.12999997]
420,420,[0.15999992 0.12999993]
421,421,[0.15999987 0.12999989]
422,422,[0.15999981 0.12999985]
423,423,[0.15999976 0.1299998 ]
424,424,[0.15999971 0.12999976]
425,425,[0.15999966 0.12999973]
426,426,[0.15999963 0.1299997 ]
427,427,[0.1599996  0.12999967]
428,428,[0.15999957 0.12999965]
429,429,[0.15999955 0.12999964]
430,430,[0.15999954 0.12999962]
431,431,[0.15999952 0.12999961]
432,432,[0.15999951 0.1299996 ]
433,433,[0.1599995 0.1299996]
434,434,[0.15999949 0.12999959]
435,435,[0.15999949 0.12999958]
436,436,[0.15999948 0.12999958]
437,437,[0.15999948 0.12999958]
438,438,[0.15999948 0.12999958]
439,439,[0.15999948 0.12999957]
440,440,[0.15999947 0.12999957]
441,441,[0.15999947 0.12999957]
442,442,[0.15999947 0.12999957]
443,443,[0.15999947 0.12999957]
444,444,[0.15999948 0.12999957]
445,445,[0.15999948 0.12999958]
446,446,[0.15999948 0.12999958]
447,447,[0.15999948 0.12999958]
448,448,[0.15999948 0.12999958]
449,449,[0.15999949 0.12999958]
450,450,[0.15999949 0.12999959]
451,451,[0.15999949 0.12999959]
452,452,[0.1599995  0.12999959]
453,453,[0.1599995  0.12999959]
454,454,[0.1599995 0.1299996]
455,455,[0.15999951 0.1299996 ]
456,456,[0.15999951 0.1299996 ]
457,457,[0.15999952 0.12999961]
458,458,[0.15999952 0.12999961]
459,459,[0.15999953 0.12999961]
460,460,[0.15999953 0.12999962]
461,461,[0.15999954 0.12999962]
462,462,[0.15999954 0.12999963]
463,463,[0.15999955 0.12999963]
464,464,[0.15999955 0.12999963]
465,465,[0.15999956 0.12999964]
466,466,[0.15999956 0.12999964]
467,467,[0.15999957 0.12999965]
468,468,[0.15999957 0.12999965]
469,469,[0.15999958 0.12999966]
470,470,[0.15999958 0.12999966]
471,471,[0.15999959 0.12999967]
472,472,[0.15999959 0.12999967]
473,473,[0.1599996  0.12999967]
474,474,[0.1599996  0.12999968]
475,475,[0.15999961 0.12999968]
476,476,[0.15999962 0.12999969]
477,477,[0.15999962 0.12999969]
478,478,[0.15999963 0.1299997 ]
479,479,[0.15999963 0.1299997 ]
480,480,[0.15999964 0.12999971]
481,481,[0.15999964 0.12999971]
482,482,[0.15999965 0.12999972]
483,483,[0.15999965 0.12999972]
484,484,[0.15999966 0.12999972]
485,485,[0.15999967 0.12999973]
486,486,[0.15999967 0.12999973]
487,487,[0.15999968 0.12999974]
488,488,[0.15999968 0.12999974]
489,489,[0.15999969 0.12999975]
490,490,[0.15999969 0.12999975]
491,491,[0.1599997  0.12999975]
492,492,[0.1599997  0.12999976]
493,493,[0.15999971 0.12999976]
494,494,[0.15999971 0.12999977]
495,495,[0.15999972 0.12999977]
496,496,[0.15999972 0.12999978]
497,497,[0.15999973 0.12999978]
498,498,[0.15999973 0.12999978]
499,499,[0.15999974 0.12999979]
500,500,[0.15999974 0.12999979]
501,501,[0.15999975 0.1299998 ]
502,502,[0.15999975 0.1299998 ]
503,503,[0.15999976 0.1299998 ]
504,504,[0.15999976 0.12999981]
505,505,[0.15999977 0.12999981]
506,506,[0.15999977 0.12999981]
507,507,[0.15999977 0.12999982]
508,508,[0.15999978 0.12999982]
509,509,[0.15999978 0.12999982]
510,510,[0.15999979 0.12999983]
511,511,[0.15999979 0.12999983]
512,512,[0.1599998  0.12999983]
513,513,[0.1599998  0.12999984]
514,514,[0.1599998  0.12999984]
515,515,[0.15999981 0.12999984]
516,516,[0.15999981 0.12999985]
517,517,[0.15999981 0.12999985]
518,518,[0.15999982 0.12999985]
519,519,[0.15999982 0.12999986]
520,520,[0.15999983 0.12999986]
521,521,[0.15999983 0.12999986]
522,522,[0.15999983 0.12999986]
523,523,[0.15999984 0.12999987]
524,524,[0.15999984 0.12999987]
525,525,[0.15999984 0.12999987]
526,526,[0.15999985 0.12999987]
527,527,[0.15999985 0.12999988]
528,528,[0.15999985 0.12999988]
529,529,[0.15999985 0.12999988]
530,530,[0.15999986 0.12999988]
531,531,[0.15999986 0.12999989]
532,532,[0.15999986 0.12999989]
533,533,[0.15999987 0.12999989]
534,534,[0.15999987 0.12999989]
535,535,[0.15999987 0.12999989]
536,536,[0.15999987 0.1299999 ]
537,537,[0.15999988 0.1299999 ]
538,538,[0.15999988 0.1299999 ]
539,539,[0.15999988 0.1299999 ]
540,540,[0.15999988 0.1299999 ]
541,541,[0.15999989 0.12999991]
542,542,[0.15999989 0.12999991]
543,543,[0.15999989 0.12999991]
544,544,[0.15999989 0.12999991]
545,545,[0.15999989 0.12999991]
546,546,[0.1599999  0.12999992]
547,547,[0.1599999  0.12999992]
548,548,[0.1599999  0.12999992]
549,549,[0.1599999  0.12999992]
550,550,[0.1599999  0.12999992]
551,551,[0.15999991 0.12999992]
552,552,[0.15999991 0.12999993]
553,553,[0.15999991 0.12999993]
554,554,[0.15999991 0.12999993]
555,555,[0.15999991 0.12999993]
556,556,[0.15999992 0.12999993]
557,557,[0.15999992 0.12999993]
558,558,[0.15999992 0.12999993]
559,559,[0.15999992 0.12999994]
560,560,[0.15999992 0.12999994]
561,561,[0.15999992 0.12999994]
562,562,[0.15999992 0.12999994]
563,563,[0.15999993 0.12999994]
