agent,time,x,y
0,0.0,0.3,0.3
0,0.01,0.3016000055590199,0.29999855957417765
0,0.02,0.30319999468895154,0.2999928004337637
0,0.03,0.30479996134659615,0.29998255564746407
0,0.04,0.3063998914442988,0.2999676621053343
0,0.05,0.30799976948343977,0.2999479576588391
0,0.060000000000000005,0.3095995785143929,0.29992328102445504
0,0.07,0.3111993000951348,0.29989347165403873
0,0.08,0.31279891424772793,0.29985836957434847
0,0.09,0.31439839941190734,0.2998178151989167
0,0.09999999999999999,0.3159977323950337,0.29977164911615245
0,0.10999999999999999,0.3175968883177315,0.2997197118580799
0,0.11999999999999998,0.3191958405546048,0.2996618436544683
0,0.12999999999999998,0.3207945606695124,0.29959788417727085
0,0.13999999999999999,0.3223930183668877,0.2995276727709625
0,0.15,0.32399118149707307,0.29945104973319703
0,0.16,0.3255890160985139,0.2993678578183259
0,0.17,0.3271864864329316,0.2992779430468254
0,0.18000000000000002,0.32878355501310247,0.2991811550665188
0,0.19000000000000003,0.3303801826408436,0.2990773475064612
0,0.20000000000000004,0.3319763284547034,0.29896637831294925
0,0.21000000000000005,0.3335719499864029,0.2988481100561155
0,0.22000000000000006,0.33516700322458814,0.2987224101949326
0,0.23000000000000007,0.3367614426839424,0.2985891512881359
0,0.24000000000000007,0.33835521985784056,0.29844819299564457
0,0.25000000000000006,0.33994828310966035,0.2982993837318758
0,0.26000000000000006,0.34154057925439996,0.298142579666521
0,0.2700000000000001,0.3431320535900191,0.29797764398717763
0,0.2800000000000001,0.3447226499853777,0.2978044468049885
0,0.2900000000000001,0.34631231095054527,0.29762286487875367
0,0.3000000000000001,0.347900977678765,0.29743278112043015
0,0.3100000000000001,0.3494885900481098,0.29723408384861866
0,0.3200000000000001,0.35107508658093695,0.29702666584563847
0,0.3300000000000001,0.3526604045469696,0.29681042462875834
0,0.34000000000000014,0.35424448032312233,0.2965852644561594
0,0.35000000000000014,0.3558272502000242,0.29635110093365913
0,0.36000000000000015,0.3574086475765903,0.29610784140997104
0,0.37000000000000016,0.3589886027403811,0.29585538472471784
0,0.38000000000000017,0.3605670465132354,0.29559364474838384
0,0.3900000000000002,0.3621439113059259,0.2953225545776763
0,0.4000000000000002,0.3637191311765328,0.29504206442179687
0,0.4100000000000002,0.3652926410035691,0.294752134914311
0,0.4200000000000002,0.3668643763670323,0.29445273521334187
0,0.4300000000000002,0.36843427353061653,0.29414384190090076
0,0.4400000000000002,0.3700022694329904,0.29382543808336437
0,0.45000000000000023,0.3715683016829928,0.2934975126357999
0,0.46000000000000024,0.37313230855615687,0.29316005955541224
0,0.47000000000000025,0.374694228485597,0.29281307513612864
0,0.48000000000000026,0.37625399942635696,0.2924565549610254
0,0.49000000000000027,0.37781155937768923,0.29209049622636624
0,0.5000000000000002,0.37936684706892787,0.291714900460384
0,0.5100000000000002,0.3809198040778982,0.29132978161254075
0,0.5200000000000002,0.3824703749012105,0.2909351651646532
0,0.5300000000000002,0.38401850525666265,0.2905310804578905
0,0.5400000000000003,0.3855641395855172,0.2901175510525877
0,0.5500000000000003,0.38710721912961776,0.289694588224117
0,0.5600000000000003,0.388647696543818,0.2892622440254348
0,0.5700000000000003,0.3901855386183352,0.2888206174113293
0,0.5800000000000003,0.39172071481915477,0.2883698109221123
0,0.5900000000000003,0.39325319661329905,0.28790992816229893
0,0.6000000000000003,0.3947829568882548,0.28744107184747086
0,0.6100000000000003,0.3963099702429896,0.2869633448340794
0,0.6200000000000003,0.39783421339325487,0.286476851415032
0,0.6300000000000003,0.3993556651125893,0.2859816970580677
0,0.6400000000000003,0.4008743061706659,0.28547798816205094
0,0.6500000000000004,0.4023901192690842,0.2849658318291274
0,0.6600000000000004,0.40390308897476507,0.28444533565113234
0,0.6700000000000004,0.40541320165117034,0.28391660750904696
0,0.6800000000000004,0.40692044853226095,0.283379764188615
0,0.6900000000000004,0.40842482965414884,0.28283494169607637
0,0.7000000000000004,0.40992635092037827,0.28228228611715045
0,0.7100000000000004,0.41142502023881367,0.28172194268188017
0,0.7200000000000004,0.41292084733231194,0.2811540553840991
0,0.7300000000000004,0.4144138435474945,0.2805787666232581
0,0.7400000000000004,0.4159040216633817,0.2799962168701332
0,0.7500000000000004,0.41739139570164746,0.2794065443578646
0,0.7600000000000005,0.41887598037639756,0.27880988389644035
0,0.7700000000000005,0.4203577909593341,0.2782063667758503
0,0.7800000000000005,0.42183684355180523,0.27759612166312103
0,0.7900000000000005,0.42331315493988003,0.2769792744380678
0,0.8000000000000005,0.4247867424178913,0.27635594796085944
0,0.8100000000000005,0.42625762361942116,0.2757262618671748
0,0.8200000000000005,0.4277258163573622,0.27509033239231967
0,0.8300000000000005,0.42919133847459323,0.2744482722254617
0,0.8400000000000005,0.4306542110392484,0.27380019790352816
0,0.8500000000000005,0.43211446198032905,0.273146237811444
0,0.8600000000000005,0.43357212260127675,0.2724865240365495
0,0.8700000000000006,0.43502722363923185,0.27182118363515523
0,0.8800000000000006,0.43647979510781754,0.2711503385479488
0,0.8900000000000006,0.43792987035291936,0.2704741145319499
0,0.9000000000000006,0.439377485757409,0.2697926404667846
0,0.9100000000000006,0.44082267571076506,0.26910603769008834
0,0.9200000000000006,0.4422654719659165,0.26841441897779506
0,0.9300000000000006,0.44370590348309547,0.2677178885663415
0,0.9400000000000006,0.44514399629463314,0.2670165422052688
