,iteration,speed
685,685,"[0.15999995 0.15999813 0.15999995 0.15999942 0.15999547 0.15999991
 0.15999991 0.15999996 0.15999998 0.15999864]"
686,686,"[0.15999995 0.1599981  0.15999995 0.15999945 0.15999542 0.15999991
 0.15999992 0.15999997 0.15999998 0.15999867]"
687,687,"[0.15999995 0.15999808 0.15999995 0.15999948 0.15999538 0.15999991
 0.15999992 0.15999997 0.15999998 0.1599987 ]"
688,688,"[0.15999995 0.15999806 0.15999995 0.15999951 0.15999534 0.15999991
 0.15999992 0.15999997 0.15999998 0.15999873]"
689,689,"[0.15999996 0.15999804 0.15999995 0.15999954 0.15999531 0.15999991
 0.15999992 0.16000115 0.15999998 0.16000061]"
690,690,"[0.15999999 0.15999802 0.15999994 0.15999957 0.15999529 0.15999991
 0.15999993 0.15999825 0.16000026 0.15999999]"
691,691,"[0.15999944 0.15999799 0.15999994 0.15999959 0.15999526 0.15999991
 0.15999993 0.15999837 0.15999875 0.15999999]"
692,692,"[0.15999939 0.15999797 0.15999994 0.15999961 0.15999524 0.15999991
 0.16000021 0.15999847 0.15999881 0.15999999]"
693,693,"[0.15999543 0.15999795 0.15999993 0.15999963 0.15999524 0.1599999
 0.15999811 0.15999858 0.15999886 0.15999999]"
694,694,"[0.15999557 0.15999793 0.15999993 0.15999965 0.15999525 0.1599999
 0.15999816 0.15999785 0.15999891 0.15999979]"
695,695,"[0.15999572 0.15999792 0.15999992 0.15999967 0.15999526 0.1599999
 0.15999822 0.15999998 0.15999895 0.15999873]"
696,696,"[0.15999585 0.15999791 0.15999992 0.15999969 0.15999528 0.15999989
 0.15999827 0.15999998 0.159999   0.15999875]"
697,697,"[0.15999599 0.1599979  0.16000028 0.15999971 0.15999754 0.15999989
 0.15999832 0.15999998 0.15999904 0.15999876]"
698,698,"[0.15999612 0.1599979  0.15999763 0.15999972 0.15999848 0.15999989
 0.15999837 0.15999998 0.15999908 0.15999878]"
699,699,"[0.15999626 0.1599979  0.1599978  0.15999974 0.15999843 0.15999988
 0.15999841 0.15999999 0.15999912 0.15999879]"
700,700,"[0.1599964  0.15999791 0.15999796 0.15999975 0.15999838 0.15999988
 0.15999846 0.15999999 0.15999915 0.15999881]"
701,701,"[0.15999654 0.15999791 0.15999811 0.15999977 0.15999833 0.15999988
 0.1599985  0.16000007 0.15999919 0.15999915]"
702,702,"[0.15999667 0.15999792 0.15999825 0.15999978 0.15999828 0.15999988
 0.15999854 0.15999857 0.15999922 0.15999996]"
703,703,"[0.15999681 0.15999792 0.15999838 0.15999979 0.15999823 0.15999987
 0.15999858 0.15999867 0.15999925 0.15999997]"
704,704,"[0.15999695 0.15999793 0.1599985  0.1599998  0.15999817 0.15999987
 0.15999862 0.15999876 0.15999928 0.15999997]"
705,705,"[0.15999708 0.15999793 0.15999861 0.15999985 0.15999812 0.15999987
 0.15999867 0.15999885 0.15999946 0.15999998]"
706,706,"[0.15999721 0.15999794 0.15999871 0.15999997 0.15999807 0.15999987
 0.15999871 0.15999893 0.15999995 0.15999998]"
707,707,"[0.15999734 0.15999794 0.15999881 0.15999998 0.15999802 0.15999986
 0.15999875 0.15999901 0.15999995 0.15999998]"
708,708,"[0.15999899 0.15999795 0.1599989  0.15999998 0.15999796 0.15999986
 0.15999879 0.16001341 0.15999871 0.16001751]"
709,709,"[0.1599992  0.15999796 0.15999899 0.15999998 0.15999791 0.15999986
 0.15999883 0.15999999 0.15999837 0.15999873]"
710,710,"[0.15999924 0.15999806 0.16000795 0.16000724 0.159998   0.15999986
 0.15999887 0.15999999 0.15999848 0.15999875]"
711,711,"[0.16000039 0.16       0.15999999 0.15999843 0.15999964 0.15999986
 0.16000056 0.15999999 0.15999857 0.15999877]"
712,712,"[0.15999999 0.16       0.15999999 0.1599985  0.15999963 0.15999987
 0.15999999 0.15999999 0.15999866 0.1599988 ]"
713,713,"[0.15999999 0.16       0.15999999 0.15999856 0.15999962 0.15999987
 0.15999999 0.15999999 0.15999874 0.15999882]"
714,714,"[0.15999999 0.16       0.15999999 0.15999863 0.1599996  0.15999988
 0.15999999 0.16000177 0.15999882 0.1600039 ]"
715,715,"[0.15999999 0.16       0.15999999 0.15999869 0.15999959 0.15999988
 0.15999999 0.1599991  0.15999889 0.15999995]"
716,716,"[0.15999999 0.16       0.15999999 0.15999876 0.15999958 0.15999989
 0.15999999 0.15999918 0.15999896 0.15999995]"
717,717,"[0.15999999 0.16       0.15999999 0.15999882 0.15999957 0.15999989
 0.15999999 0.15999925 0.15999902 0.15999996]"
718,718,"[0.15999999 0.16       0.15999999 0.15999888 0.15999955 0.1599999
 0.15999999 0.15999932 0.15999908 0.15999996]"
719,719,"[0.15999999 0.16       0.16       0.15999894 0.15999954 0.1599999
 0.15999999 0.15999938 0.15999914 0.15999996]"
720,720,"[0.15999999 0.16       0.16       0.159999   0.15999952 0.15999991
 0.15999999 0.16000038 0.15999919 0.1600009 ]"
721,721,"[0.15999999 0.16       0.16       0.15999905 0.15999951 0.15999991
 0.15999999 0.15999998 0.15999924 0.15999879]"
722,722,"[0.15999999 0.16       0.16       0.15999909 0.15999949 0.15999991
 0.15999999 0.15999998 0.16000092 0.15999953]"
723,723,"[0.15999999 0.16       0.16       0.15999914 0.15999948 0.15999992
 0.15999999 0.15999997 0.15999978 0.15999976]"
724,724,"[0.15999999 0.16       0.16       0.15999919 0.15999947 0.15999992
 0.16       0.15999997 0.15999972 0.15999976]"
725,725,"[0.15999999 0.16       0.16       0.15999923 0.15999945 0.15999992
 0.16       0.15999997 0.15999964 0.15999977]"
726,726,"[0.16       0.16       0.16       0.15999927 0.15999944 0.15999992
 0.16       0.15999997 0.15999956 0.15999977]"
727,727,"[0.16       0.16       0.16       0.15999931 0.15999943 0.15999993
 0.16       0.15999998 0.15999948 0.15999977]"
728,728,"[0.16       0.16       0.16       0.15999934 0.15999941 0.15999993
 0.16       0.16000049 0.15999938 0.16000109]"
729,729,"[0.16       0.16       0.16       0.16000046 0.1599994  0.15999993
 0.16       0.15999941 0.15999902 0.15999928]"
730,730,"[0.16       0.16       0.16       0.15999996 0.15999939 0.15999993
 0.16       0.15999946 0.15999822 0.15999931]"
731,731,"[0.16       0.16       0.16       0.15999997 0.15999937 0.15999994
 0.16       0.15999951 0.15999836 0.15999934]"
732,732,"[0.16       0.16       0.16       0.15999997 0.15999935 0.15999994
 0.16       0.16000036 0.1599985  0.16000102]"
733,733,"[0.16       0.16       0.16       0.15999997 0.15999933 0.15999994
 0.16       0.15999997 0.15999862 0.15999974]"
734,734,"[0.16       0.16       0.16       0.15999997 0.15999932 0.15999994
 0.16       0.15999997 0.15999873 0.15999975]"
735,735,"[0.16       0.16       0.16       0.15999997 0.1599993  0.15999995
 0.16       0.15999997 0.15999884 0.15999975]"
736,736,"[0.16       0.16       0.16       0.15999997 0.15999928 0.15999995
 0.16       0.15999997 0.15999894 0.15999976]"
737,737,"[0.16       0.16       0.16       0.15999998 0.15999927 0.15999995
 0.16       0.15999997 0.15999903 0.15999977]"
738,738,"[0.16       0.16       0.16       0.15999998 0.15999925 0.15999995
 0.16       0.15999997 0.15999911 0.15999977]"
739,739,"[0.16       0.16       0.16       0.15999998 0.15999923 0.15999995
 0.16       0.15999997 0.15999919 0.15999978]"
740,740,"[0.16       0.16       0.16       0.15999998 0.15999921 0.15999996
 0.16       0.15999997 0.15999926 0.15999978]"
741,741,"[0.16       0.16       0.16       0.15999998 0.15999919 0.15999996
 0.16       0.15999997 0.15999932 0.15999979]"
742,742,"[0.16       0.16       0.16       0.15999998 0.15999917 0.15999996
 0.16       0.16       0.15999938 0.15999987]"
743,743,"[0.16       0.16       0.16       0.15999998 0.15999915 0.15999996
 0.16       0.15999946 0.15999944 0.15999921]"
744,744,"[0.16       0.16       0.16       0.15999998 0.15999913 0.15999996
 0.16       0.15999951 0.15999948 0.15999925]"
745,745,"[0.16       0.16       0.16       0.15999998 0.1599991  0.15999997
 0.16       0.15999956 0.15999953 0.15999928]"
746,746,"[0.16       0.16       0.16       0.15999998 0.15999908 0.15999997
 0.16       0.1599996  0.15999957 0.15999931]"
747,747,"[0.16       0.16       0.16       0.15999998 0.15999906 0.15999997
 0.16       0.16000117 0.1599996  0.16000306]"
748,748,"[0.16       0.16       0.16       0.15999998 0.15999903 0.15999997
 0.16       0.15999996 0.15999964 0.15999976]"
749,749,"[0.16       0.16       0.16       0.15999998 0.15999901 0.15999997
 0.16       0.15999996 0.15999967 0.15999977]"
750,750,"[0.16       0.16       0.16       0.15999999 0.15999899 0.15999997
 0.16       0.15999996 0.1599997  0.15999977]"
751,751,"[0.16       0.16       0.16       0.16011659 0.15999896 0.15999998
 0.16       0.15999996 0.15999999 0.15999978]"
752,752,"[0.16       0.16       0.16       0.15999934 0.15999894 0.15999998
 0.16       0.15999996 0.15999981 0.15999979]"
753,753,"[0.16       0.16       0.16       0.15999938 0.15999892 0.15999998
 0.16       0.15999996 0.15999985 0.15999979]"
754,754,"[0.16       0.16       0.16       0.15999941 0.1599989  0.15999998
 0.16       0.15999996 0.15999987 0.15999979]"
755,755,"[0.16       0.16       0.16       0.15999944 0.15999888 0.15999998
 0.16       0.15999996 0.1599999  0.1599998 ]"
756,756,"[0.16       0.16       0.16       0.15999947 0.15999886 0.15999998
 0.16       0.16000043 0.15999992 0.16000111]"
757,757,"[0.16       0.16       0.16       0.1599995  0.15999883 0.15999998
 0.16       0.15999957 0.15999994 0.15999921]"
758,758,"[0.16       0.16000001 0.16       0.15999953 0.15999881 0.15999998
 0.16       0.15999971 0.15999995 0.15999925]"
759,759,"[0.16       0.15999892 0.16       0.15999956 0.15999878 0.15999998
 0.16       0.15999975 0.15999997 0.15999928]"
760,760,"[0.16       0.15999889 0.16000048 0.16000051 0.15999876 0.15999999
 0.16       0.15999977 0.15999998 0.15999931]"
761,761,"[0.16       0.15999886 0.15999896 0.15999991 0.15999873 0.15999999
 0.16       0.15999979 0.15999999 0.15999934]"
762,762,"[0.16       0.15999883 0.15999905 0.15999991 0.1599987  0.15999999
 0.16       0.1599998  0.15999999 0.16000103]"
763,763,"[0.16       0.1599988  0.15999913 0.15999991 0.15999868 0.15999999
 0.16       0.15999837 0.16       0.15999973]"
764,764,"[0.16030805 0.15999877 0.1599992  0.15999992 0.15999866 0.16021577
 0.16       0.15999984 0.16       0.16000109]"
765,765,"[0.15999774 0.15999873 0.15999927 0.15999992 0.15999863 0.15999861
 0.16       0.15999992 0.16       0.15999937]"
766,766,"[0.15999781 0.15999869 0.15999933 0.15999992 0.15999861 0.15999865
 0.16       0.15999993 0.16       0.15999939]"
767,767,"[0.15999788 0.15999865 0.15999939 0.15999992 0.15999858 0.15999869
 0.16       0.15999994 0.15999999 0.15999942]"
768,768,"[0.15999795 0.15999862 0.15999944 0.15999993 0.15999856 0.15999872
 0.16       0.15999994 0.15999999 0.15999944]"
769,769,"[0.15999801 0.15999858 0.15999949 0.15999993 0.15999853 0.15999876
 0.16       0.15999995 0.15999998 0.15999946]"
770,770,"[0.15999808 0.15999854 0.15999953 0.15999993 0.15999851 0.15999879
 0.16       0.15999995 0.16000064 0.16000016]"
771,771,"[0.15999814 0.15999851 0.15999957 0.15999994 0.15999848 0.15999882
 0.16       0.15999996 0.15999739 0.16      ]"
772,772,"[0.15999821 0.15999847 0.15999961 0.15999994 0.15999846 0.15999885
 0.16       0.15999996 0.15999753 0.16000006]"
773,773,"[0.15999828 0.15999844 0.15999965 0.15999994 0.15999843 0.15999888
 0.16       0.16013894 0.15999767 0.16021785]"
774,774,"[0.15999835 0.1599984  0.15999968 0.15999995 0.1599984  0.15999891
 0.16       0.15999997 0.1599978  0.16      ]"
775,775,"[0.15999841 0.15999837 0.16000042 0.16000058 0.15999837 0.15999894
 0.16       0.15999997 0.15999792 0.16      ]"
776,776,"[0.15999847 0.15999834 0.15999991 0.15999942 0.15999835 0.15999897
 0.16       0.15999998 0.15999804 0.16      ]"
777,777,"[0.15999853 0.16000081 0.15999991 0.15999945 0.15999832 0.159999
 0.16       0.16000056 0.15999815 0.16      ]"
778,778,"[0.15999859 0.15999999 0.15999991 0.15999948 0.1599983  0.15999903
 0.16       0.15999928 0.15999825 0.16      ]"
779,779,"[0.15999864 0.15999999 0.15999992 0.15999951 0.15999827 0.15999906
 0.16       0.15999935 0.15999835 0.16      ]"
780,780,"[0.1599987  0.15999998 0.15999992 0.15999954 0.15999825 0.15999909
 0.16       0.16000034 0.15999844 0.16000024]"
781,781,"[0.15999875 0.15999998 0.15999992 0.15999957 0.15999822 0.15999912
 0.16       0.15999995 0.15999853 0.15999848]"
782,782,"[0.15999881 0.15999999 0.15999992 0.15999959 0.1599982  0.15999915
 0.16       0.16000002 0.15999861 0.15999889]"
783,783,"[0.15999886 0.15999999 0.15999993 0.15999961 0.15999817 0.15999918
 0.16       0.15999942 0.15999869 0.15999999]"
784,784,"[0.15999891 0.15999998 0.15999991 0.15999964 0.15999845 0.15999921
 0.16       0.15999948 0.15999876 0.15999999]"
785,785,"[0.15999895 0.15999998 0.15999755 0.15999966 0.15999996 0.15999923
 0.16       0.15999953 0.15999883 0.15999999]"
786,786,"[0.159999   0.16000043 0.1599977  0.15999968 0.16000095 0.15999926
 0.16       0.16000046 0.1599989  0.16000087]"
787,787,"[0.15999904 0.15999836 0.15999785 0.1599997  0.15999617 0.15999929
 0.16       0.15999993 0.15999896 0.15999864]"
788,788,"[0.15999908 0.15999835 0.16000056 0.16000267 0.15999606 0.15999932
 0.16       0.16000166 0.15999987 0.1600031 ]"
789,789,"[0.15999912 0.15999834 0.15999953 0.16000625 0.15999595 0.15999935
 0.16       0.15999957 0.16000767 0.15999927]"
790,790,"[0.15999915 0.15999833 0.15999955 0.15999883 0.15999585 0.15999938
 0.16       0.16000045 0.15999828 0.16000101]"
791,791,"[0.15999918 0.15999832 0.15999957 0.15999888 0.15999574 0.15999941
 0.16       0.15999993 0.15999842 0.15999978]"
792,792,"[0.15999921 0.15999832 0.15999959 0.15999894 0.15999564 0.15999944
 0.16       0.15999994 0.15999855 0.15999979]"
793,793,"[0.16000022 0.15999831 0.15999961 0.15999899 0.15999554 0.16000023
 0.16       0.15999994 0.15999867 0.1599998 ]"
794,794,"[0.1599999  0.15999831 0.15999963 0.15999904 0.15999544 0.15999968
 0.15999999 0.15999954 0.15999878 0.15999922]"
795,795,"[0.1599999  0.15999829 0.15999965 0.15999908 0.15999535 0.15999968
 0.15999999 0.16000043 0.15999888 0.160001  ]"
796,796,"[0.15999991 0.15999828 0.15999968 0.15999912 0.15999526 0.15999969
 0.15999999 0.15999995 0.15999897 0.1599998 ]"
797,797,"[0.15999991 0.15999827 0.1599997  0.15999917 0.15999517 0.1599997
 0.15999999 0.15999995 0.15999906 0.1599998 ]"
798,798,"[0.15999991 0.15999827 0.15999972 0.15999921 0.1599951  0.1599997
 0.15999999 0.16000001 0.15999914 0.15999995]"
799,799,"[0.15999991 0.15999826 0.15999974 0.15999925 0.15999502 0.15999971
 0.15999999 0.15999953 0.15999921 0.15999922]"
800,800,"[0.15999991 0.15999825 0.15999976 0.15999928 0.15999496 0.15999972
 0.15999999 0.16000647 0.15999928 0.16001443]"
801,801,"[0.15999992 0.15999825 0.15999978 0.15999932 0.1599949  0.15999972
 0.15999999 0.15999996 0.15999934 0.15999981]"
802,802,"[0.15999992 0.15999825 0.1599998  0.15999936 0.15999485 0.15999973
 0.15999999 0.16000046 0.15999939 0.16000107]"
803,803,"[0.15999992 0.15999824 0.15999982 0.15999939 0.15999481 0.15999973
 0.15999999 0.1600004  0.15999944 0.160001  ]"
804,804,"[0.15999992 0.15999824 0.15999984 0.15999942 0.15999478 0.15999974
 0.15999999 0.15999996 0.15999949 0.15999981]"
805,805,"[0.15999992 0.15999824 0.15999986 0.15999945 0.15999475 0.15999974
 0.15999999 0.15999996 0.15999953 0.15999981]"
806,806,"[0.15999993 0.15999846 0.15999987 0.15999948 0.15999473 0.15999975
 0.15999999 0.16002239 0.15999957 0.16004942]"
807,807,"[0.15999993 0.15999981 0.15999989 0.1599995  0.15999473 0.15999975
 0.15999999 0.16001523 0.15999961 0.16003656]"
808,808,"[0.15999993 0.1599998  0.15999991 0.15999953 0.15999474 0.15999976
 0.15999999 0.15999986 0.15999964 0.15999924]"
809,809,"[0.15999993 0.15999979 0.15999992 0.15999955 0.15999476 0.15999977
 0.15999999 0.15999902 0.15999967 0.16000019]"
810,810,"[0.15999993 0.15999978 0.15999993 0.15999959 0.15999478 0.15999978
 0.15999999 0.15999991 0.1599997  0.15999928]"
811,811,"[0.15999994 0.15999977 0.15999994 0.16       0.15999482 0.15999978
 0.15999999 0.15999992 0.15999995 0.15999931]"
812,812,"[0.15999994 0.15999976 0.15999996 0.16       0.15999486 0.15999979
 0.15999999 0.15999909 0.15999997 0.16000014]"
813,813,"[0.15999994 0.15999975 0.15999997 0.16       0.1599949  0.1599998
 0.15999999 0.1601307  0.15999999 0.16022071]"
814,814,"[0.15999994 0.15999974 0.15999997 0.16       0.15999496 0.1599998
 0.15999999 0.15999996 0.16       0.15999937]"
815,815,"[0.15999995 0.15999972 0.15999998 0.16       0.15999502 0.15999981
 0.15999999 0.15999915 0.16       0.1600001 ]"
816,816,"[0.15999995 0.15999971 0.15999999 0.16       0.15999508 0.15999981
 0.15999999 0.16002392 0.15999865 0.16003949]"
817,817,"[0.15999995 0.1599997  0.15999999 0.16       0.15999516 0.15999982
 0.15999999 0.15999998 0.15999771 0.15999999]"
818,818,"[0.15999995 0.15999968 0.16       0.16       0.15999525 0.15999983
 0.15999999 0.15999999 0.15999784 0.15999999]"
819,819,"[0.15999995 0.16000134 0.16       0.16       0.16000123 0.15999983
 0.15999999 0.15999999 0.15999797 0.15999999]"
820,820,"[0.15999995 0.15999922 0.16       0.16       0.16       0.15999984
 0.15999999 0.15999999 0.15999809 0.15999999]"
821,821,"[0.15999995 0.1599992  0.16       0.16       0.16       0.15999985
 0.15999999 0.15999999 0.1599982  0.15999999]"
822,822,"[0.15999995 0.15999917 0.16       0.16       0.16       0.15999986
 0.15999999 0.15999999 0.15999831 0.15999999]"
823,823,"[0.15999995 0.15999915 0.16       0.16       0.16       0.15999986
 0.15999999 0.15999999 0.15999841 0.15999999]"
824,824,"[0.15999995 0.15999913 0.16002264 0.16       0.16000457 0.15999987
 0.15999999 0.15999999 0.1599985  0.15999999]"
825,825,"[0.15999995 0.1599991  0.15999813 0.16       0.15999969 0.15999988
 0.15999999 0.15999999 0.1599986  0.15999999]"
826,826,"[0.15999996 0.15999907 0.15999828 0.16       0.15999968 0.15999988
 0.15999999 0.15999999 0.15999869 0.16      ]"
827,827,"[0.15999996 0.15999904 0.15999842 0.16       0.15999967 0.15999989
 0.16       0.16       0.15999877 0.16      ]"
828,828,"[0.15999996 0.15999901 0.15999855 0.16       0.15999966 0.15999989
 0.16       0.16       0.15999885 0.16      ]"
829,829,"[0.15999996 0.15999898 0.15999866 0.16       0.15999965 0.1599999
 0.16       0.16       0.15999893 0.16      ]"
830,830,"[0.15999996 0.15999895 0.15999877 0.16       0.15999964 0.1599999
 0.16       0.16       0.159999   0.16      ]"
831,831,"[0.15999996 0.15999892 0.15999887 0.16       0.15999963 0.15999991
 0.16       0.16       0.15999906 0.16      ]"
832,832,"[0.15999996 0.15999888 0.15999897 0.16       0.15999961 0.15999991
 0.16       0.16       0.15999913 0.16      ]"
833,833,"[0.15999996 0.15999885 0.15999905 0.16       0.1599996  0.15999992
 0.16       0.16       0.15999918 0.16      ]"
834,834,"[0.15999997 0.15999882 0.15999913 0.16       0.15999959 0.15999992
 0.16       0.16       0.16001737 0.16000512]"
835,835,"[0.15999997 0.15999878 0.1599992  0.16       0.15999958 0.15999992
 0.16       0.16       0.15999991 0.15999954]"
836,836,"[0.15999997 0.15999875 0.15999926 0.16       0.15999957 0.15999993
 0.16       0.16       0.1599999  0.15999956]"
837,837,"[0.15999997 0.15999871 0.15999932 0.16       0.15999955 0.15999993
 0.16       0.16       0.1599999  0.15999958]"
838,838,"[0.15999997 0.15999867 0.15999938 0.16       0.15999954 0.15999993
 0.16       0.16       0.15999989 0.1599996 ]"
839,839,"[0.15999997 0.15999864 0.15999943 0.16       0.15999953 0.15999993
 0.16       0.16       0.15999988 0.15999962]"
840,840,"[0.15999998 0.1599986  0.15999947 0.16       0.15999952 0.15999994
 0.16       0.16       0.15999988 0.15999964]"
841,841,"[0.15999998 0.15999856 0.15999951 0.16       0.15999951 0.15999994
 0.16       0.15999901 0.15999987 0.1599997 ]"
842,842,"[0.15999998 0.15999852 0.15999955 0.16       0.15999949 0.15999994
 0.16       0.15999881 0.15999987 0.15999956]"
843,843,"[0.15999998 0.15999848 0.15999994 0.15999947 0.15999948 0.15999994
 0.16       0.15999886 0.15999987 0.15999957]"
844,844,"[0.15999998 0.15999844 0.15999994 0.15999878 0.15999947 0.15999995
 0.16       0.1599989  0.15999987 0.15999958]"
845,845,"[0.15999998 0.1599984  0.15999994 0.15999883 0.15999946 0.15999995
 0.16       0.15999977 0.15999987 0.1599999 ]"
846,846,"[0.15999998 0.15999836 0.15999995 0.15999889 0.15999945 0.15999995
 0.16       0.15999995 0.15999986 0.1599996 ]"
847,847,"[0.15999998 0.15999832 0.15999995 0.15999895 0.15999943 0.15999995
 0.16       0.15999995 0.15999986 0.15999962]"
848,848,"[0.15999999 0.15999827 0.15999996 0.159999   0.15999942 0.15999995
 0.16       0.15999996 0.15999986 0.15999964]"
849,849,"[0.15999999 0.15999823 0.15999996 0.15999905 0.15999941 0.15999996
 0.16       0.15999996 0.15999985 0.15999966]"
850,850,"[0.15999999 0.15999819 0.15999996 0.1599991  0.1599994  0.15999996
 0.16       0.15999996 0.15999985 0.15999968]"
851,851,"[0.15999999 0.15999815 0.15999997 0.15999915 0.15999938 0.15999996
 0.16       0.15999997 0.15999985 0.1599997 ]"
852,852,"[0.15999999 0.15999811 0.15999997 0.15999919 0.15999937 0.15999996
 0.16       0.15999997 0.15999985 0.15999971]"
853,853,"[0.15999999 0.15999807 0.15999997 0.15999923 0.15999936 0.15999996
 0.16       0.15999997 0.15999985 0.15999973]"
854,854,"[0.15999999 0.15999803 0.15999997 0.15999927 0.15999934 0.15999996
 0.16       0.15999961 0.15999985 0.15999987]"
855,855,"[0.15999999 0.15999799 0.15999998 0.15999931 0.15999933 0.15999996
 0.16       0.15999893 0.15999985 0.15999947]"
856,856,"[0.15999999 0.15999795 0.15999998 0.15999934 0.15999932 0.15999997
 0.16       0.15999897 0.15999985 0.15999948]"
857,857,"[0.15999999 0.15999791 0.15999998 0.15999937 0.1599993  0.15999997
 0.16       0.159999   0.15999985 0.15999949]"
858,858,"[0.15999999 0.15999787 0.15999998 0.1599994  0.15999929 0.15999997
 0.15999999 0.16004064 0.15999985 0.16003674]"
859,859,"[0.16       0.15999783 0.15999998 0.15999943 0.15999928 0.15999997
 0.15999999 0.15999989 0.15999985 0.15999971]"
860,860,"[0.16       0.16000108 0.15999998 0.15999946 0.15999926 0.15999997
 0.15999999 0.16000003 0.15999985 0.15999972]"
861,861,"[0.16       0.15999998 0.15999999 0.15999949 0.15999925 0.15999997
 0.15999999 0.15999856 0.15999985 0.15999974]"
862,862,"[0.16       0.15999998 0.15999999 0.15999952 0.15999923 0.15999997
 0.15999999 0.15999868 0.15999999 0.15999981]"
863,863,"[0.16       0.15999998 0.15999999 0.15999955 0.15999921 0.15999997
 0.15999999 0.15999979 0.15999864 0.15999913]"
864,864,"[0.16       0.15999998 0.15999999 0.15999957 0.15999919 0.15999997
 0.15999999 0.15999999 0.15999872 0.15999813]"
865,865,"[0.16       0.15999998 0.15999999 0.16000012 0.15999917 0.15999997
 0.15999999 0.15999999 0.16000017 0.15999818]"
866,866,"[0.16       0.15999998 0.15999999 0.15999993 0.15999915 0.15999998
 0.15999999 0.15999999 0.15999998 0.15999823]"
867,867,"[0.16       0.15999998 0.15999999 0.15999994 0.15999913 0.15999998
 0.15999999 0.15999999 0.15999999 0.15999828]"
868,868,"[0.16       0.15999998 0.15999999 0.15999994 0.15999911 0.15999998
 0.15999999 0.15999943 0.15999999 0.15999975]"
869,869,"[0.16       0.15999998 0.15999999 0.15999995 0.15999909 0.15999998
 0.15999999 0.15999884 0.15999999 0.16      ]"
870,870,"[0.16       0.15999998 0.15999999 0.15999995 0.15999907 0.15999998
 0.15999999 0.15999893 0.15999999 0.16      ]"
871,871,"[0.16       0.15999998 0.15999999 0.15999995 0.15999905 0.15999998
 0.15999999 0.15999902 0.15999999 0.16      ]"
872,872,"[0.16       0.15999998 0.15999999 0.15999995 0.15999903 0.15999998
 0.15999999 0.1599991  0.15999999 0.16      ]"
873,873,"[0.16       0.15999998 0.15999999 0.15999995 0.15999901 0.15999998
 0.15999999 0.15999918 0.15999999 0.16      ]"
874,874,"[0.16       0.15999998 0.15999999 0.15999996 0.15999899 0.15999998
 0.15999999 0.15999924 0.15999999 0.16      ]"
875,875,"[0.16       0.15999998 0.15999999 0.15999996 0.15999896 0.15999998
 0.15999999 0.16012353 0.15999999 0.16021161]"
876,876,"[0.16       0.15999998 0.15999999 0.15999996 0.15999894 0.15999998
 0.15999999 0.15999998 0.15999999 0.15999843]"
877,877,"[0.16       0.15999998 0.15999999 0.15999996 0.15999892 0.15999998
 0.15999999 0.15999998 0.15999999 0.15999848]"
878,878,"[0.16       0.15999998 0.15999999 0.15999996 0.1599989  0.15999998
 0.15999999 0.15999998 0.15999999 0.15999852]"
879,879,"[0.16       0.15999998 0.15999999 0.15999997 0.15999887 0.15999999
 0.15999999 0.15999978 0.15999941 0.16000045]"
880,880,"[0.16       0.15999998 0.15999999 0.15999997 0.15999885 0.15999999
 0.15999999 0.15999929 0.15999878 0.15999942]"
881,881,"[0.16       0.15999998 0.16011596 0.16007166 0.15999883 0.15999999
 0.15999999 0.15999935 0.15999888 0.15999945]"
882,882,"[0.16       0.15999998 0.1599993  0.15999918 0.15999881 0.15999999
 0.15999999 0.15999957 0.15999897 0.1599997 ]"
883,883,"[0.16       0.15999998 0.15999935 0.15999921 0.15999878 0.15999999
 0.15999999 0.15999998 0.15999906 0.15999967]"
884,884,"[0.16       0.16000033 0.1599994  0.15999924 0.16000245 0.15999999
 0.15999999 0.15999998 0.15999914 0.15999968]"
885,885,"[0.16       0.1599985  0.15999945 0.15999928 0.15999922 0.15999999
 0.15999999 0.15999998 0.15999922 0.15999969]"
886,886,"[0.16       0.15999849 0.16001047 0.16000777 0.15999919 0.15999999
 0.15999999 0.15999998 0.16011136 0.16005444]"
887,887,"[0.16       0.15999847 0.15999997 0.16       0.15999916 0.15999999
 0.15999999 0.15999998 0.15999999 0.15999859]"
888,888,"[0.16       0.15999846 0.15999997 0.16       0.15999912 0.15999999
 0.15999999 0.15999999 0.15999999 0.15999863]"
889,889,"[0.16       0.15999845 0.15999998 0.16       0.15999909 0.15999999
 0.15999999 0.16000188 0.16000001 0.16000516]"
890,890,"[0.16       0.15999844 0.15999998 0.16       0.15999905 0.15999999
 0.15999999 0.15999938 0.15999928 0.15999931]"
891,891,"[0.16       0.15999842 0.16000062 0.16       0.1599986  0.15999999
 0.16       0.15999943 0.16000034 0.16      ]"
892,892,"[0.16       0.1599984  0.15999778 0.16       0.15999479 0.15999999
 0.16       0.15999947 0.15999999 0.15999998]"
893,893,"[0.16       0.15999838 0.15999792 0.16       0.15999474 0.15999999
 0.16       0.15999951 0.15999999 0.15999998]"
894,894,"[0.16       0.15999836 0.15999805 0.16       0.15999469 0.15999999
 0.16       0.15999955 0.15999999 0.15999998]"
895,895,"[0.16       0.15999835 0.15999817 0.16       0.15999465 0.15999999
 0.16       0.16002666 0.15999999 0.16007624]"
896,896,"[0.16       0.15999833 0.15999829 0.16       0.15999462 0.15999999
 0.16       0.15999998 0.15999999 0.15999864]"
